delta_chi2
0.000000000000000000e+00
5.749115803265226532e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.474812459997451697e+00
2.389492937056388655e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.138135625284576236e+00
0.000000000000000000e+00
1.902262011429797894e+00
5.615617635385206086e-02
0.000000000000000000e+00
3.655459839351806295e+00
0.000000000000000000e+00
1.256300047161391831e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.477531491335867031e-01
1.132185214824289687e+00
4.089207532270961565e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.621731583640212193e-07
1.199725310438793713e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.543439768179723615e-01
0.000000000000000000e+00
5.463721976287274629e+00
0.000000000000000000e+00
1.861390190488236840e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.309094510767749853e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.793263753684641415e+00
6.844069897942972602e-02
0.000000000000000000e+00
1.160091882860797341e+00
0.000000000000000000e+00
6.054796667989421621e-01
0.000000000000000000e+00
0.000000000000000000e+00
5.342315798113759229e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.739708055838036671e-02
7.088581039417931606e-01
9.371047967821823477e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.842855347792010434e-02
0.000000000000000000e+00
1.133795562931936729e+00
3.401412574073106043e+00
0.000000000000000000e+00
1.565862425511454603e+00
3.564133452895134724e+00
0.000000000000000000e+00
3.196579497942707349e+00
3.321987042594059858e+00
3.913392701074371871e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.799148032172297462e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.935479663372007053e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.986073030457191635e-02
2.782573474946957504e+00
0.000000000000000000e+00
7.377331718946265937e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.058813642582208558e-02
7.566932835218267428e-01
1.720461534475361987e+00
2.861577576736522133e+00
1.120358930729821623e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.169535933176916842e+00
2.203768135645532311e+00
3.486610115182770642e+00
1.376613020970592061e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.939574715842809383e-02
1.226336869690271669e+00
3.520430390185651959e+00
2.498190007718221750e-01
1.071985403547500937e+00
0.000000000000000000e+00
4.946219231799204863e-01
2.914681607307443301e+00
7.550021288349967108e+00
9.967529658271814696e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.885039214706011990e+00
2.942317664759457330e+00
1.686268975686289195e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.537795003097357949e+00
2.640210465743507484e+00
5.423593224500109500e-01
0.000000000000000000e+00
4.719669383354812453e+00
0.000000000000000000e+00
2.265571663117384560e+00
1.805389250788493882e-01
1.066289064955799404e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.984230846450850549e+01
1.586823388975062699e+00
1.804878633366797658e-01
3.820876669340123044e-02
0.000000000000000000e+00
4.927770283745758206e-01
0.000000000000000000e+00
6.635279537670385253e+00
0.000000000000000000e+00
2.260702001005938655e-01
0.000000000000000000e+00
2.619423035613067441e+00
7.413872611164151749e-01
2.299026949752942528e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.626154886494987295e+01
0.000000000000000000e+00
0.000000000000000000e+00
2.205876671753230767e-01
0.000000000000000000e+00
0.000000000000000000e+00
9.007380465570804517e-01
2.179756514383370813e+00
0.000000000000000000e+00
7.532461469850204594e-02
0.000000000000000000e+00
0.000000000000000000e+00
1.710698694942607290e+00
3.569504692795817391e-01
3.101956147018768206e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.424910113988175908e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.876801503752858480e-01
5.218783391208489775e+00
9.880689591341251798e-03
0.000000000000000000e+00
1.903559627320419168e-01
1.247006598971211133e+00
8.354416662824633022e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.177266435342062323e-02
0.000000000000000000e+00
0.000000000000000000e+00
2.174099359515935248e+00
7.380730721706640907e-04
6.784564180045435933e-01
0.000000000000000000e+00
2.776191312547098278e-01
1.115890138064628445e+00
3.884866592061484880e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.033092948303419689e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.289465767304250221e+00
0.000000000000000000e+00
6.069594022076898909e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.881621549881401734e-01
0.000000000000000000e+00
3.360049710537509782e+00
1.093922510249399238e+00
0.000000000000000000e+00
2.156538926546431867e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.853731336561850185e+00
1.090332583476083528e-02
0.000000000000000000e+00
8.327091495638114793e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.001831621081464618e+00
1.024622975041893369e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.955512887845770820e+00
1.975064507034176131e+00
1.653374655095376511e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.096960275968285714e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.035633177532429272e+01
2.785096619115506655e+00
0.000000000000000000e+00
3.434259725144102049e-01
1.562144992188382275e+01
0.000000000000000000e+00
1.961111334471411283e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.260081611344503472e-04
2.723425181726724986e+00
0.000000000000000000e+00
1.263051330900907487e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.910114241860469519e+00
1.934645223755069310e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.816341799456608896e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.435551262782610138e-04
4.138121949813466927e-01
4.088439963575638103e+00
9.371966608281923072e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.014016134840176164e+00
2.519946067529190259e+00
0.000000000000000000e+00
1.832782236590105640e+00
9.882790062933963782e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.037072584425914101e-02
0.000000000000000000e+00
2.875045301943828235e-01
1.497866472072132638e+00
2.139508707767049600e+00
2.929373446622662414e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.060329136903533254e+00
4.073707933334844711e+00
1.061974034630225106e+00
3.589205839821261179e-01
0.000000000000000000e+00
5.042213271499349503e-01
4.774172539221126499e-01
0.000000000000000000e+00
1.697835109246170759e-01
0.000000000000000000e+00
0.000000000000000000e+00
6.234430082256039896e+00
0.000000000000000000e+00
7.355280921798339477e-01
0.000000000000000000e+00
2.149026955495173752e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.205683088710202355e+00
1.461784797072152742e+01
0.000000000000000000e+00
1.242123046025494659e+01
9.228817000490607825e-01
2.159222834080765097e+00
4.377461215301536868e-02
1.346430594145999748e+00
2.768748687776678707e-02
1.724943362938120117e+00
5.453722478277882146e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.799800926502030052e-02
0.000000000000000000e+00
1.934190138167878104e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.201313441912361668e+00
3.679169891316632857e+00
4.466191607017435672e-01
1.050705537633575659e+00
9.487385069247693536e-01
1.299806945166665173e+00
2.656664574302567416e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.940010385087816758e-01
0.000000000000000000e+00
6.686215818969230895e+00
0.000000000000000000e+00
1.847965732235934411e-02
3.461870847851287181e-01
0.000000000000000000e+00
0.000000000000000000e+00
9.518504962517226886e-01
2.706108492532621312e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.386147770068646423e-01
0.000000000000000000e+00
1.749539509889928013e+00
4.698816749851175700e-03
0.000000000000000000e+00
1.503017816481815316e-01
0.000000000000000000e+00
2.463296679353561558e-01
1.583155913692735339e-02
0.000000000000000000e+00
2.090917165828273028e+00
0.000000000000000000e+00
2.148243265075961972e-01
7.330906363062695164e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.410707696365534503e-03
2.441877889702141147e+00
4.822420635439357284e-01
0.000000000000000000e+00
1.870499204920633929e+00
0.000000000000000000e+00
1.206597763148124614e+00
2.078620694741175612e-01
0.000000000000000000e+00
6.780596185774356854e+00
0.000000000000000000e+00
6.307934896584811213e+00
0.000000000000000000e+00
6.302652005518893930e+00
1.906825402222580124e+00
7.612664304297709350e+00
4.406111258934970465e-01
3.715982333609417765e-01
0.000000000000000000e+00
2.105764829724648735e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.593368697510413767e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.153821714696164236e+00
0.000000000000000000e+00
5.550461287384678144e-05
0.000000000000000000e+00
4.915908421950234697e-01
2.234395816559185732e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.355209221522727603e-02
2.942178916948364531e+00
2.128724242132648214e+00
6.610253996595247372e+00
2.221531495470799200e+00
4.969808197616430334e+00
7.615267425626370823e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.487312807226771838e+00
0.000000000000000000e+00
4.332538522442064277e-02
0.000000000000000000e+00
0.000000000000000000e+00
2.185270629419278521e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.481337777914404796e-01
0.000000000000000000e+00
1.808633758183759710e-01
3.085728452320267934e+00
5.364486648297770444e-01
1.101367191870917850e+01
8.094126422631575224e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.107449008001026414e+00
0.000000000000000000e+00
9.594138775084957160e-01
0.000000000000000000e+00
0.000000000000000000e+00
7.290162265229582772e-01
0.000000000000000000e+00
4.382076362717498341e+00
2.046680513733349471e+00
1.594543611781773507e-02
8.859429766630455561e-02
0.000000000000000000e+00
4.339096157555786704e+00
6.526915914328128565e-01
0.000000000000000000e+00
1.759134732681104651e+00
0.000000000000000000e+00
1.601834099344682727e+01
0.000000000000000000e+00
1.217877900061239416e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.664778328289344245e+00
1.439196191298947269e+00
0.000000000000000000e+00
9.973150899289748850e-01
0.000000000000000000e+00
2.922120170002358464e+00
0.000000000000000000e+00
2.968337354980121745e-02
4.181540925136346232e+00
3.305662803800146321e+00
0.000000000000000000e+00
2.300190926453069551e-01
1.875858277279576214e+00
2.878167944079450535e-01
0.000000000000000000e+00
3.247233911714602073e-01
3.588244616383121866e+00
3.470190413115687988e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.715290911414740549e+00
5.771193633589177807e+00
0.000000000000000000e+00
3.556362486260923106e+00
6.970498855861251286e-01
6.131326502099909703e-01
0.000000000000000000e+00
9.768948010027997952e-01
4.445652661551662277e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.479656477795288083e-02
3.607798774106868223e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.912154499419216336e+00
0.000000000000000000e+00
4.131040453989953676e-02
0.000000000000000000e+00
1.996793128045851518e+00
0.000000000000000000e+00
2.708433134837378020e+00
2.252483824829937475e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.266462201651620489e+00
4.661667653988160964e+00
4.968951480630039441e-01
0.000000000000000000e+00
1.706024892541790905e-03
6.753565899107343284e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.239337557422004465e-02
1.079344450100052200e+00
0.000000000000000000e+00
8.758101254278471970e-01
1.569373922682984812e+00
1.365547845625769696e-02
0.000000000000000000e+00
6.051657526836606849e-01
3.443763623108679894e-01
2.314501442772098017e+00
3.667987968565284973e-01
0.000000000000000000e+00
5.243070144047123904e-03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.853848204401401745e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.910005858283852831e+00
0.000000000000000000e+00
5.449895957096941856e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.306437269314301375e-02
1.661583499731023039e-02
3.310171852808707627e-02
3.396383041877015785e-02
6.967282517955482035e-01
0.000000000000000000e+00
4.935815739531562940e+00
5.266182955217573181e+00
9.999881239313026526e-01
0.000000000000000000e+00
1.213580648714241761e+00
0.000000000000000000e+00
3.922477008129590104e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.986962775537222115e+00
4.691849069979525666e-02
2.301073925550224430e+01
0.000000000000000000e+00
4.297255980355544125e+00
2.273871411277696097e+00
3.139581202210592892e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.334607672597485362e-01
7.714063342884855956e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.049711968765905112e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.208866894760456034e+01
2.802540543755640101e+00
0.000000000000000000e+00
1.774957690799510601e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.542181434657550199e-01
1.923654305169861800e+00
4.394759119155651206e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
