delta_chi2
0.000000000000000000e+00
7.779213826281079491e-01
5.231765222035846818e-01
6.333571820960059995e-05
0.000000000000000000e+00
9.180804891162210879e-01
7.596696164512195537e-03
0.000000000000000000e+00
0.000000000000000000e+00
7.064506085034167882e-01
7.062437474729108544e-01
1.606341291562671358e+00
0.000000000000000000e+00
5.466546912608123421e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.709787638896386852e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.532062763524891125e-02
5.839166340039128045e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.779521831031161128e-01
7.793625403679698138e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.799476606747248297e-01
8.829253294084082881e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.397431628880212884e-01
5.460716014758588699e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.407922481531841186e-01
6.891103026688369937e-01
0.000000000000000000e+00
4.153642935828543159e-01
0.000000000000000000e+00
3.811967309474653121e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.969019538880843356e-01
2.651672581299067133e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.185044545606046995e-02
0.000000000000000000e+00
0.000000000000000000e+00
5.918025354976066410e-01
0.000000000000000000e+00
0.000000000000000000e+00
3.582474930679097724e+00
7.087469089172486747e-01
0.000000000000000000e+00
0.000000000000000000e+00
3.748023505750097684e-02
0.000000000000000000e+00
2.901631141655229840e-01
0.000000000000000000e+00
0.000000000000000000e+00
5.295900639877118010e-01
0.000000000000000000e+00
1.045454180290334989e-01
0.000000000000000000e+00
2.252040699227109144e-02
0.000000000000000000e+00
0.000000000000000000e+00
5.915919807114278228e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.391309736240771144e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.553511938544716031e-02
0.000000000000000000e+00
0.000000000000000000e+00
2.229738422533671383e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.888753527669223331e-02
0.000000000000000000e+00
1.154731500944308209e-01
0.000000000000000000e+00
1.877159900398623904e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.906684156495771276e+00
2.337877683671536033e+00
0.000000000000000000e+00
9.144294991553749696e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.505824573080644768e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.275494877757296308e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.011475270349535549e+00
0.000000000000000000e+00
5.611105364907871262e-01
0.000000000000000000e+00
0.000000000000000000e+00
6.522980294789704203e-04
0.000000000000000000e+00
3.859095068406759310e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.367432949265207753e+00
0.000000000000000000e+00
8.764987656622906798e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.534856898558700777e-03
0.000000000000000000e+00
0.000000000000000000e+00
9.817910834772192175e-02
1.064448245386984127e-01
0.000000000000000000e+00
9.165998850932624009e-01
0.000000000000000000e+00
0.000000000000000000e+00
9.765129157329965892e-02
1.166743174186422038e-01
2.304789948099994490e-01
4.936909746976425595e-02
0.000000000000000000e+00
