max_delta_chi2
3.715187522382332475e+01
2.954508242033191934e+01
2.924862314214266945e+01
2.207755290410798565e+01
4.543842376072603884e+01
2.647982619458822029e+01
2.294757424442228455e+01
3.877456327909030875e+01
2.053695260213742202e+01
2.944369097347339803e+01
2.103269442825328639e+01
2.013296895241130358e+01
3.103583872759624995e+01
3.785379964516424423e+01
3.929168916438715087e+01
3.066164614781974507e+01
3.076852462896578899e+01
2.678059812991588373e+01
2.706525935849726494e+01
2.716008745522526269e+01
4.193972989002958229e+01
2.763876644944567218e+01
2.925822054219541002e+01
3.917447887138092000e+01
3.191383352955281083e+01
2.730797332845813230e+01
3.182518996535897315e+01
2.936329740626671381e+01
2.696367767807759819e+01
1.953437438189155273e+01
5.023989259648909922e+01
2.688557297997019191e+01
3.420202774244601329e+01
3.554375428463396247e+01
2.583400885872674380e+01
2.748987071405475646e+01
3.261395175247675127e+01
2.823061509925442891e+01
2.725428179198691225e+01
5.879271776157204954e+01
3.811121349452717766e+01
3.856126882109577991e+01
3.384176165321284202e+01
3.294692305095716733e+01
3.426123469819484058e+01
2.554356234507273626e+01
3.457461872025809413e+01
4.482442749957148465e+01
2.958439660104585300e+01
3.186244783280229598e+01
2.994671240012409896e+01
3.643401791858689620e+01
3.394476795876672526e+01
1.572934102736728157e+01
5.160344827009649293e+01
3.929686461152002863e+01
3.676756747939026582e+01
2.956591812330783853e+01
5.672704081269831278e+01
2.231661077055708375e+01
3.822450858033197107e+01
2.374550792808867072e+01
3.157751464937675578e+01
3.895484607641373742e+01
4.295913690393240358e+01
3.309702767359014075e+01
6.218381991408212883e+01
2.858759145355770670e+01
2.326744031920068778e+01
2.725008404421118158e+01
2.119313081887700534e+01
3.241723763341670406e+01
2.525336863651707020e+01
3.586558980073505154e+01
5.776155150702437169e+01
2.646329184991549255e+01
2.133136440873670026e+01
2.009272494615617788e+01
3.880899999863064664e+01
3.960885546771040566e+01
2.989441191085099447e+01
3.155627945741632345e+01
4.273148027587797060e+01
2.956343365599970952e+01
2.781009113285680456e+01
3.200270020822431150e+01
2.598043988703941665e+01
2.643997127097195943e+01
4.313384046973968111e+01
2.893543467044318618e+01
2.687048885101300755e+01
3.732033151480655420e+01
2.411271952535847873e+01
4.535910538634014699e+01
3.392619256838726471e+01
2.528630043800336935e+01
4.547904581905108046e+01
4.209357970174241359e+01
3.091526837876834932e+01
3.137890060097727485e+01
4.397299545415917521e+01
2.811869804924216254e+01
3.380667667388181030e+01
4.975269409910764296e+01
3.019528363882195521e+01
2.242330185103249107e+01
3.257941477213638848e+01
4.592403332239921809e+01
2.781915975965049626e+01
4.560876783924967981e+01
5.797270985703967483e+01
3.941905654780842383e+01
2.607058924413917822e+01
4.492842181247652888e+01
3.879917418246878924e+01
3.395390764571821762e+01
2.634478236503025173e+01
2.731122820525351003e+01
3.514488697597361977e+01
2.880605547009511369e+01
4.860515481492739553e+01
3.073450663648957004e+01
2.965414392686902545e+01
3.634604074054031031e+01
2.782401553179364839e+01
2.826689604381870424e+01
3.537102896561498255e+01
2.560637016377758002e+01
2.899016517542811755e+01
2.913335621916517582e+01
2.293036696571069299e+01
3.011388519454849444e+01
3.853797944827614685e+01
6.073713933908312868e+01
3.671006893744744559e+01
3.178349459276599731e+01
3.601485478752746161e+01
2.383303721472520209e+01
4.055080215360936791e+01
2.738523587541260440e+01
2.915822885250014451e+01
4.163950467806575517e+01
3.306384762694820267e+01
3.791755362037593358e+01
2.873492193719835086e+01
2.970863931289473570e+01
5.538103676397047792e+01
3.240309465332627070e+01
3.180712915107457661e+01
4.602213921521462225e+01
3.135065421723380297e+01
2.982191747608174381e+01
4.780599867419653037e+01
3.696839324443676134e+01
3.434503976900931832e+01
3.976326921631098799e+01
2.737155576646076938e+01
4.481430964401656780e+01
2.964209386976353144e+01
3.626369242827872341e+01
3.020456145730312514e+01
3.746904003512680958e+01
3.259198669722897534e+01
3.798387666724502054e+01
2.630109788835878959e+01
3.114371185547596355e+01
3.730339732530123342e+01
2.325344176886006409e+01
3.657949259332919212e+01
2.914166893482919818e+01
3.824890726154912102e+01
2.919987056421634364e+01
3.223234036571109584e+01
3.023541754094317824e+01
3.676639026073689109e+01
3.383900768012200189e+01
4.638876280538737262e+01
2.600559087686891502e+01
3.077084582302097360e+01
2.707622611522633349e+01
2.807547648079517444e+01
2.096630168457421561e+01
3.501543246616416383e+01
3.264041226852492628e+01
3.634777375269350586e+01
4.133467985123666466e+01
3.403473209915564723e+01
2.930543149525730939e+01
2.671910719399276246e+01
4.237789559965516162e+01
2.489161789464823471e+01
3.615797271349740072e+01
4.098912882695884008e+01
2.731579915654690183e+01
4.455280984464879168e+01
3.421947368006845380e+01
2.871850456608971669e+01
3.405073089140068987e+01
4.110042476833461933e+01
2.799846754086713219e+01
2.534950357977063717e+01
3.485686870851823471e+01
3.095654124446956956e+01
5.356314727504229722e+01
3.101153742656752144e+01
3.223794643056550768e+01
2.839120348580532749e+01
3.041104578786016432e+01
3.760888002584492540e+01
2.305159012951965281e+01
3.216928491559679060e+01
2.960107440465815642e+01
1.997231002488648954e+01
3.523358230718022810e+01
3.965918159680805388e+01
2.551254798237280497e+01
3.230328903478805103e+01
2.973117498240996071e+01
3.618760143273301111e+01
3.678791804411620348e+01
5.074209865304771938e+01
3.127402083785037235e+01
3.090722992014516990e+01
3.422963858795207415e+01
3.113229915074546028e+01
2.327995096497024363e+01
2.995750520255625915e+01
4.130184543572153189e+01
5.364482426090114586e+01
3.177141805025249255e+01
2.627356481312493486e+01
3.869548480749092079e+01
3.331467686228717184e+01
3.265174459266558671e+01
2.637700007211045872e+01
3.759433957951840455e+01
4.311704422799488157e+01
3.080077193393249502e+01
4.344934200476789954e+01
3.998928719329448001e+01
3.307525502687657593e+01
3.092052163129144304e+01
4.431766028106095945e+01
5.354925047294105411e+01
5.024432480434688131e+01
2.323944991066332122e+01
2.689027252474752316e+01
3.071407594380261230e+01
2.501134216057099380e+01
3.604678813761760381e+01
2.933346441092094636e+01
3.142691961381246912e+01
4.490010578025354704e+01
2.286640032832919900e+01
3.082443388082790392e+01
2.500600086069460914e+01
3.681578300161748274e+01
2.808338575093242184e+01
3.178868447652693163e+01
3.821430417929204992e+01
3.723561089057674423e+01
2.370507933650941013e+01
2.897913417355519172e+01
3.151242132245518945e+01
3.501862308377984334e+01
2.877822594102712728e+01
6.261124671009518750e+01
2.592796948585115047e+01
4.339386085563607764e+01
2.941459940670257112e+01
2.964225287862865699e+01
2.758925806513607526e+01
3.346905235141218071e+01
2.652709858628411865e+01
2.264585625183623563e+01
2.757787799074745294e+01
6.318930326577027756e+01
4.673222095137481347e+01
3.546770904848988692e+01
2.589441252181300968e+01
3.239217397688168631e+01
4.370464796805784857e+01
2.526759400065376227e+01
4.400805680825754251e+01
3.821912632389876308e+01
3.101413731561166287e+01
4.141410956544181943e+01
3.545676494619140584e+01
2.273928747390636218e+01
2.910103291641381418e+01
4.998103652958439369e+01
2.801051370227044401e+01
3.324560739232997264e+01
3.204625859784389519e+01
3.973641576349233162e+01
3.434553612421666458e+01
2.698622485580146702e+01
4.707281526735091148e+01
3.266346382813624416e+01
3.697164102573054834e+01
3.270374659531758965e+01
3.450269743467882222e+01
2.387031295043788148e+01
2.855865643397833153e+01
2.879187354551894629e+01
1.605806768277433960e+01
3.226201672772017304e+01
2.379125096462392719e+01
3.663869073866415249e+01
3.397160145089902272e+01
2.489225464861834070e+01
2.934626926754010867e+01
7.074025445210384078e+01
5.200581017601570011e+01
3.925558841875909621e+01
2.459959767271765330e+01
2.254092378515301931e+01
4.065607490229518817e+01
1.983781188388820027e+01
3.073787311796355581e+01
2.596941306698495922e+01
3.528219135820524599e+01
3.224846403346242596e+01
2.853021902034417323e+01
2.591745198662438199e+01
3.835855725743499534e+01
3.361836651821396060e+01
2.797535464750529854e+01
3.690093800528186563e+01
3.153786548944678003e+01
2.722991244127286592e+01
3.871261982103395383e+01
2.780411024222791028e+01
3.143607854914592892e+01
2.887538567298931369e+01
4.267623904470214313e+01
2.458937209157536330e+01
2.107972114855551027e+01
3.203856144777634540e+01
3.078000849872943334e+01
2.111929941360086360e+01
3.229721588350847128e+01
4.386625774285510460e+01
4.121040028655079368e+01
5.007500441429645832e+01
2.718830322158931168e+01
6.132540560214034997e+01
3.489057398486247052e+01
3.021492415953795074e+01
3.583730900501181793e+01
3.434935379316540605e+01
3.020322131741908223e+01
2.767827465861459046e+01
3.164401602748091591e+01
2.661679254348901580e+01
2.630154070359016671e+01
2.927783330293880226e+01
2.821009045540095173e+01
3.349430076083444874e+01
3.185103685026614784e+01
4.413385547405005127e+01
2.651416500464874204e+01
3.990415810528722318e+01
3.496448775873756887e+01
4.611466647914372174e+01
2.047353796254093439e+01
2.404346219861795220e+01
3.315189242944174453e+01
3.115627349316322636e+01
3.325649552419807264e+01
3.579176083071182290e+01
3.006039310319926017e+01
1.858203628889617676e+01
4.286740502328682112e+01
3.574521817314622751e+01
2.993458607398293481e+01
3.658992890069242776e+01
3.428547425570176443e+01
3.075908602820571147e+01
2.642692414464537976e+01
2.456576657892969706e+01
3.692817419496027043e+01
2.701101022475521063e+01
4.305514433500726312e+01
4.165694100253084997e+01
2.388779206588987591e+01
2.493748599334096383e+01
2.723526921247218979e+01
3.186849254914797314e+01
4.052679096186803775e+01
3.875869805255556599e+01
1.978082956767686795e+01
3.979974001017477292e+01
4.057319089018426439e+01
4.009863317964904184e+01
2.459916816914459048e+01
3.568792702584383392e+01
3.408405899093003200e+01
7.569640210955680004e+01
3.949125522239272357e+01
2.063693094091279434e+01
2.510939494815347217e+01
3.407952361691446441e+01
2.247412397613550183e+01
2.796471672072276249e+01
2.734017570233616112e+01
3.490999021850094408e+01
3.164033427420687516e+01
3.363279274226272264e+01
4.033899581665371414e+01
2.968263150867525368e+01
2.336437243293101673e+01
3.794844068619329391e+01
3.136774239080440907e+01
5.354785660158014338e+01
3.359031753690368305e+01
3.316176903322211444e+01
3.567371258733299300e+01
2.516193950307263094e+01
2.711774145724048424e+01
3.308829906357570394e+01
3.362218581721723609e+01
3.228969616609315096e+01
2.422074814576472335e+01
4.135273849003570490e+01
2.443570388239631086e+01
2.756613080540929772e+01
2.630080039814634674e+01
2.949419013175947768e+01
3.350654782373182172e+01
3.489597283807395200e+01
2.181540414342428846e+01
2.291870856224988984e+01
4.226088752259258996e+01
2.967537751066370788e+01
2.727061216372238306e+01
2.629427559815331961e+01
3.958564008164917425e+01
3.622550653550564448e+01
2.996777149263454376e+01
2.774388073881406669e+01
2.717806050136615070e+01
5.155770478158725467e+01
2.543194421860749088e+01
3.437209323160410435e+01
3.388795974185809712e+01
3.589336752213766601e+01
3.027484001186858720e+01
3.704468548522865490e+01
2.803891645775147623e+01
3.848219204189739884e+01
5.179773444005440552e+01
2.949970580977655388e+01
5.004348518061980400e+01
3.408815131534927900e+01
2.894730056583615152e+01
4.379751354496394811e+01
4.679394542399015933e+01
3.505067074498323620e+01
4.187597700062197248e+01
2.887956288172855324e+01
2.563357461873575005e+01
3.558315573895181672e+01
3.388636233845342360e+01
2.495624363581398697e+01
5.428086439396411578e+01
4.629153875414808539e+01
2.789655650148037580e+01
2.960421687356901543e+01
3.014875216054534945e+01
2.658602819041241361e+01
2.109170838294770434e+01
3.096737351972381092e+01
3.820674428136098300e+01
3.023733755828373759e+01
4.191549991619769600e+01
2.543290702808707238e+01
3.425272507598613458e+01
2.651829953143834473e+01
2.625878099086083850e+01
3.463031223444448869e+01
2.753425744285745225e+01
3.618375042897893934e+01
3.709246210295806634e+01
4.534858866614163730e+01
3.813588744167775246e+01
4.302842934025341037e+01
3.323959671792363224e+01
3.860715918283646175e+01
3.303820134842200673e+01
2.469836801943072757e+01
3.701218968895031480e+01
4.986318304995573669e+01
4.222312157935881771e+01
2.975028230669976637e+01
2.881382853988582937e+01
3.940143900136607158e+01
6.011384268025479827e+01
3.022404774279002382e+01
2.782636409609557049e+01
3.002180298369973954e+01
3.627985299087183790e+01
4.966678169026305056e+01
3.638456191756668545e+01
2.865515104640781630e+01
7.261237552437822274e+01
3.781748337257464954e+01
3.403347336964866088e+01
3.025192164144256424e+01
3.316990379351219076e+01
2.853804157270153752e+01
2.525277568300634812e+01
2.702747963347029980e+01
2.717997541091698110e+01
2.931314172584423616e+01
3.128320059170703615e+01
2.536971960664916992e+01
2.769743039536080431e+01
3.375258941765368093e+01
3.357484465589381273e+01
3.500847997891651886e+01
4.006722492612075825e+01
4.117488977315683485e+01
2.422189022269729008e+01
3.253722477329760210e+01
2.639801870632410186e+01
3.657709114832098152e+01
3.659150203330539597e+01
2.585030550413488371e+01
3.257853668067113517e+01
4.339076704611412083e+01
4.747663215037673723e+01
2.390097022996963005e+01
3.077820939675745393e+01
3.619227730385235020e+01
3.893534043401653832e+01
3.280993356616095014e+01
2.641803323870558984e+01
3.389184180368809507e+01
2.278889974242781591e+01
4.719697011332134906e+01
3.772420235960098012e+01
4.131519678346905522e+01
3.365721384917992509e+01
3.077607039118778687e+01
3.101838179745791280e+01
4.016469319016275819e+01
3.586271716783773655e+01
2.284048056575001340e+01
4.982211507153744634e+01
3.460702195066333076e+01
3.120408348953237265e+01
2.217786257150028106e+01
3.435605260448853926e+01
3.759166728558655279e+01
3.823650903315516558e+01
2.665548393518501058e+01
4.317258153782947261e+01
3.874078874317930854e+01
3.115646903459017025e+01
4.555448707536196196e+01
4.649439294936594536e+01
3.019323858351910062e+01
2.781354865072535532e+01
2.631003348646839868e+01
3.301270280692437353e+01
3.522457186544986030e+01
2.933229914096788349e+01
3.357248401606329935e+01
2.289584888992582989e+01
2.809861875900507044e+01
3.143001947878206792e+01
3.395035989676324562e+01
3.915927638990107340e+01
4.154517596644819832e+01
3.093738874387860349e+01
4.065908685491290697e+01
4.119883854051198568e+01
2.196656740597164870e+01
3.715387567548097536e+01
2.639700239789862479e+01
2.384203292415888953e+01
3.264886846917040941e+01
3.269426718224354289e+01
3.372818719906512541e+01
3.112542062544923027e+01
3.132406362225976437e+01
3.266547327682315682e+01
4.607415297531999698e+01
3.175695094869329438e+01
3.126151097692176606e+01
3.390840195873654750e+01
4.397406904875144562e+01
2.501638957997271362e+01
4.119796508857146478e+01
5.354494167955112971e+01
4.677609991417421753e+01
2.391369432690385821e+01
2.401120707374818153e+01
4.473593614053393708e+01
2.962779518248794375e+01
4.574871331368879623e+01
2.373659320115912408e+01
2.660579473002988493e+01
