max_delta_chi2
9.408698383705575097e+00
8.287202182042188170e+00
1.602588740819672708e+01
1.090394279534500122e+01
1.284440742700070182e+01
8.100331273751951500e+00
1.006051301485576488e+01
1.434296338897340561e+01
7.830090480681677789e+00
8.734215669048422725e+00
7.232723010153971899e+00
1.047039054244205403e+01
9.974044046603133040e+00
9.342225876642118010e+00
1.373662434561571999e+01
9.804519785333685178e+00
7.965068886338826815e+00
1.290186128960769807e+01
1.420042705892753254e+01
7.273200115913351027e+00
9.915015770204862022e+00
1.014700561004712398e+01
1.080400282424639968e+01
7.721429132684027863e+00
1.158493922939758747e+01
7.689412916218040017e+00
1.086897860071483990e+01
5.333983437108376080e+00
1.581456925808915059e+01
7.543018743224975786e+00
8.670224085770989575e+00
1.114166653250361705e+01
9.356019874760026056e+00
8.489593160490771950e+00
9.988371714688915048e+00
8.859998863205246877e+00
1.428257326791396409e+01
1.247592860379251967e+01
1.011721760089605482e+01
1.459551048835825604e+01
8.469053509800351875e+00
1.269161149034660951e+01
7.968347594783359966e+00
1.337145063503180609e+01
1.272601071036102383e+01
6.995053286171044604e+00
9.679312658137183334e+00
1.198999798780567083e+01
6.714507389065474285e+00
7.073882701995986899e+00
1.280914316012855636e+01
6.628787004920028814e+00
1.020758975414732106e+01
8.865721482392315167e+00
8.910796627892507260e+00
1.240814548887036928e+01
7.166799956685228956e+00
9.440650256585948696e+00
9.978366654910072242e+00
8.662586037894651980e+00
1.124396709816154782e+01
8.210404974744268003e+00
6.922790658465473257e+00
7.654024496742687589e+00
1.386746582934081573e+01
6.400263791266691094e+00
9.490971305777279099e+00
1.170915009536795459e+01
1.034480064804258603e+01
1.114270803308344249e+01
6.482195896235053212e+00
1.007587505203203904e+01
1.348674496213345897e+01
7.498251457367995698e+00
1.141178929354527583e+01
7.485258847522423764e+00
8.730391626457537413e+00
1.576647181459147617e+01
8.594456853067297786e+00
7.353634558575752322e+00
1.131546503092356382e+01
1.400045266184122639e+01
1.421333610070258580e+01
1.131782571837632645e+01
1.096660891113981329e+01
6.482061891521563091e+00
1.429009618236250390e+01
7.210236013156187340e+00
1.329060285218762871e+01
8.610520069129851350e+00
1.121831680624594441e+01
6.238425331648025818e+00
8.211981941233267079e+00
7.612331235365287441e+00
1.141530602100520042e+01
5.762003024793686201e+00
8.282116314571419835e+00
1.813961573520867887e+01
7.483905629572216611e+00
8.452113696662726383e+00
1.078712825119831997e+01
9.833862181729239538e+00
9.227205353494024820e+00
7.515554518729275379e+00
7.730486304888773752e+00
1.827086890329522362e+01
9.822290317111303182e+00
1.031117283584389988e+01
5.683807638182665656e+00
1.036936531649296711e+01
1.466929850483295539e+01
7.697085862894393671e+00
1.302014238531596568e+01
9.836270104857021579e+00
1.335230782386381954e+01
1.161914613396423235e+01
1.114793807178554630e+01
8.591127345488979827e+00
1.025279203566133468e+01
9.091026806187432641e+00
9.886432743620327201e+00
9.781439839230818833e+00
9.731736429705980740e+00
7.482635940984668110e+00
1.079571518899471627e+01
8.001795996696344559e+00
9.136673823274460204e+00
6.347107872834730991e+00
8.455705403105351792e+00
9.938774935346440742e+00
1.590591157668508870e+01
1.371867492887994189e+01
9.278131684250171318e+00
6.047749450177065000e+00
1.072291464161585850e+01
8.440724695952672718e+00
1.035374723722009271e+01
1.022085958202848843e+01
8.548671146499133400e+00
9.154021220590115249e+00
7.000596335014710903e+00
6.981143708127266478e+00
1.106163369977010191e+01
1.079947936351956628e+01
9.094033074574598530e+00
1.102839439181012793e+01
8.181160889738208652e+00
8.844429185985740460e+00
1.243673477087312840e+01
7.533047528417413652e+00
1.285799133877487499e+01
8.818726265559938327e+00
1.043240749240135123e+01
1.172839626534093505e+01
1.288753195077272196e+01
1.057579394918929339e+01
8.973046038047790773e+00
7.552675864113816750e+00
8.978279411688159684e+00
6.309817477075421621e+00
1.012539566509019195e+01
7.305491766316081659e+00
1.118757943369883634e+01
8.356373693867617192e+00
1.525239920336547605e+01
7.927115514799711882e+00
9.882191556562583301e+00
8.004183808049345927e+00
6.803089553619686036e+00
6.840717273040145763e+00
1.655689305033299519e+01
1.600093172519738971e+01
7.712233328934805954e+00
1.894024320005616246e+01
9.325738983121985015e+00
1.416081364494082884e+01
1.292678217223592263e+01
9.363409310346511916e+00
5.957124120867538508e+00
9.421262127576330414e+00
8.336697955840822516e+00
8.566183029612504995e+00
1.017515303359765078e+01
1.261153781255321604e+01
1.105858034242854515e+01
9.814918906417457123e+00
7.161846310717493225e+00
8.872967032693138023e+00
1.347439691520145999e+01
7.989821920362631502e+00
1.208704164857334717e+01
9.326778579948125980e+00
8.846768274952685474e+00
6.896216225796926835e+00
1.001289514499969968e+01
1.604544765550781094e+01
8.145445772209773949e+00
1.244611927954053066e+01
1.055874207001640208e+01
1.162964723487353069e+01
9.550631256537778668e+00
8.042860253859759112e+00
7.954728239616006391e+00
9.291170356646819783e+00
8.380078358553065598e+00
1.310177930143980163e+01
1.127367491215468220e+01
6.963165272694141095e+00
1.132639256708346309e+01
9.809033889458294908e+00
6.891457990158900593e+00
9.223212333326054946e+00
1.045015319956870492e+01
1.035460841128934639e+01
1.084072242614720061e+01
1.140190841485948781e+01
1.193079108897180340e+01
1.143875079089856328e+01
1.090390910022061632e+01
6.611229170698776691e+00
8.206630026792412380e+00
7.896280040307672721e+00
9.209780571362124135e+00
8.840203670546909365e+00
1.043301361702649821e+01
9.590694124842688240e+00
9.726637682117321049e+00
8.806253468044058508e+00
9.983985823897324252e+00
7.419361795368775603e+00
1.178775446701684970e+01
9.502051402729437157e+00
1.074011433683939565e+01
1.062384833329926082e+01
1.099569365207243976e+01
8.262381440857355486e+00
1.061275120808995354e+01
1.264535710606770813e+01
8.347894545818544287e+00
8.566616070326499965e+00
8.719162219522146984e+00
8.399677034818310517e+00
1.011600793557374089e+01
9.225434585852056557e+00
9.549177351083471876e+00
8.287902040613140286e+00
1.326969065877317355e+01
8.820631215760307953e+00
1.001985262925022546e+01
9.555272564857073547e+00
1.555387534505626057e+01
9.485137026990708264e+00
1.045060366165167665e+01
9.121976692985896307e+00
1.013828194566482566e+01
1.122098429609095582e+01
9.621774156731843775e+00
6.445466474053298533e+00
8.792279665065665384e+00
1.434313739765675777e+01
1.222964824481339541e+01
1.331324327218625925e+01
9.317118973748659272e+00
1.079285292793318263e+01
9.519932172109420776e+00
9.549034914696569842e+00
9.733102213097128086e+00
8.699365785926444161e+00
1.026890990774115053e+01
1.191351316117630610e+01
9.206599383468949682e+00
8.501112113068252540e+00
8.589740099269327800e+00
9.356798595745598135e+00
8.836560656120859392e+00
9.831132994633698274e+00
8.329814887966145776e+00
7.980680183626568613e+00
1.108902125358840252e+01
9.247648340817379520e+00
6.422897782014617363e+00
1.048734109833100980e+01
1.027641901209437059e+01
6.749607401391654271e+00
7.578799585596013522e+00
6.134796281476655899e+00
5.701360259917577444e+00
1.132536357270557303e+01
1.063750447420090062e+01
1.351565254010048278e+01
8.415548112620461652e+00
1.355901066258005905e+01
6.717870342680715368e+00
1.006749104930306693e+01
9.479456948520279980e+00
9.903640090099877114e+00
9.970054903837159088e+00
1.390616157143357512e+01
1.259835616057900509e+01
6.562212002673324385e+00
3.980263436442132541e+00
1.098882006099089637e+01
6.739102596819538604e+00
1.000493340624861105e+01
9.128337149701845732e+00
8.787456364235266548e+00
7.707385634707923039e+00
8.498412361899845280e+00
1.119083552641152757e+01
6.906027016921478356e+00
9.657723712599615595e+00
6.425383317072894229e+00
1.069354979564659658e+01
1.517641945973529616e+01
8.454141031676151385e+00
6.476298371777922114e+00
9.425873921785409948e+00
9.095121441088092951e+00
1.134848488324696270e+01
2.244744345665186813e+01
6.707272926463317297e+00
1.327764290115295864e+01
1.008968678922313700e+01
9.521681658799783676e+00
5.555516064001097654e+00
1.184968113496674036e+01
9.364251951886762626e+00
9.276027921366061690e+00
9.721081919056153708e+00
6.925468112310989355e+00
8.408559896209411022e+00
9.446508826311657003e+00
8.513430084494693517e+00
7.638664459668007112e+00
1.322337672399682873e+01
1.009552280936724955e+01
9.684697816441900642e+00
8.386711874985884663e+00
8.854093171140371865e+00
8.198576624541271229e+00
8.593049328332350356e+00
1.499180067673539440e+01
1.409660514926535058e+01
9.560727926813553879e+00
8.194885470867170341e+00
8.414660591104215825e+00
9.701495168954007653e+00
9.472950835112312618e+00
1.251961080699069306e+01
7.923563950093587493e+00
8.697134458662560519e+00
9.965442827129312064e+00
6.343157356394992341e+00
1.635691857534053284e+01
9.823769422670634910e+00
7.853747742014955513e+00
1.578023779007532212e+01
1.387383534156660403e+01
8.878648367908834160e+00
6.780236938207023556e+00
9.182251685728596513e+00
8.557314206233845866e+00
8.060481435956786456e+00
8.812300283534716172e+00
1.158643438185280417e+01
6.643229161981818010e+00
7.703646067599120073e+00
8.901917992964168747e+00
8.680320493623311151e+00
6.869265320313322931e+00
1.059153450185186074e+01
9.589686000259987964e+00
8.867976281084885670e+00
7.148332214654380401e+00
8.372016440715407626e+00
1.791271250382488844e+01
1.129702255564474456e+01
5.911031880177676001e+00
9.652987692420854415e+00
5.768203180800142604e+00
9.306728564812638993e+00
5.305117669832021043e+00
8.599194697050878133e+00
1.277787029059550150e+01
1.102951713560440083e+01
7.996058616268644670e+00
1.388572745301524947e+01
8.959534037460480604e+00
7.424884297247097642e+00
7.330149886582747243e+00
1.016556401112933194e+01
7.970203641874636702e+00
9.102563181990742436e+00
7.810428722010247071e+00
9.043371305629738899e+00
