mass_low,mass_high,mass_center,count,background,residual,analysis_mask,background_fit_mask
2.648258452593780454e+00,2.679420027826386441e+00,2.663793673830668673e+00,6.000000000000000000e+01,5.938159876896204281e+01,8.024988197424065550e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.679420027826386441e+00,2.710948275643393579e+00,2.695138049184181650e+00,6.200000000000000000e+01,5.798073597506429167e+01,5.278428875513681007e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.710948275643393579e+00,2.742847510614370155e+00,2.726851248097849734e+00,5.800000000000000000e+01,5.659715243990743261e+01,1.864718118063951602e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.742847510614370155e+00,2.775122098077637212e+00,2.758937610451380973e+00,5.200000000000000000e+01,5.523496748848343429e+01,-4.352741428763504672e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.775122098077637212e+00,2.807776454737657801e+00,2.791401527191055720e+00,7.800000000000000000e+01,5.389774375687060370e+01,3.283011520138420902e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.807776454737657801e+00,2.840815049269453496e+00,2.824247440930622854e+00,4.500000000000000000e+01,5.258852778266016514e+01,-1.046434433783004714e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.840815049269453496e+00,2.874242402930129447e+00,2.857479846559255687e+00,6.700000000000000000e+01,5.130989075152722734e+01,2.190410045683042650e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.874242402930129447e+00,2.908063090177603005e+00,2.891103291856673252e+00,6.100000000000000000e+01,5.006396877070664431e+01,1.545599983018968171e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.908063090177603005e+00,2.942281739296602971e+00,2.925122378115488697e+00,6.100000000000000000e+01,4.885250216173904647e+01,1.737974596267270577e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.942281739296602971e+00,2.976903033032043400e+00,2.959541760770888708e+00,6.400000000000000000e+01,4.767687337356183264e+01,2.364010854214731783e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.976903033032043400e+00,3.011931709229845211e+00,2.994366150037718999e+00,1.270000000000000000e+02,4.653814321285690170e+01,1.179466267131076407e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.011931709229845211e+00,3.047372561485299780e+00,3.029600311555065595e+00,2.980000000000000000e+02,4.543708517189469376e+01,3.746833111226482060e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.047372561485299780e+00,3.083230439799062861e+00,3.065249067038422037e+00,8.210000000000000000e+02,4.437421770557445200e+01,1.165860126322653514e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.083230439799062861e+00,3.119510251240863674e+00,3.101317294939531344e+00,1.133000000000000000e+03,4.334983436976774840e+01,1.654982355645066434e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.119510251240863674e+00,3.156216960621028633e+00,3.137809931113989315e+00,4.870000000000000000e+02,4.236403178336031772e+01,6.831340752943604855e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.156216960621028633e+00,3.193355591169904972e+00,3.174731969496707773e+00,1.320000000000000000e+02,4.141673541754197174e+01,1.407537702058630913e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193355591169904972e+00,3.230931225225274428e+00,3.212088462785320342e+00,5.600000000000000000e+01,4.050772324892204779e+01,2.434144351038769472e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.230931225225274428e+00,3.268949004927863999e+00,3.249884523131633784e+00,3.500000000000000000e+01,3.963664733893442360e+01,-7.364709293017854819e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.268949004927863999e+00,3.307414132925035055e+00,3.288125322841215503e+00,4.200000000000000000e+01,3.880305342168121285e+01,5.132186481042720905e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.307414132925035055e+00,3.346331873082753372e+00,3.326816095081211788e+00,3.200000000000000000e+01,3.800639859674075893e+01,-9.742844926730437338e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.346331873082753372e+00,3.385707551205937360e+00,3.365962134596494071e+00,2.300000000000000000e+01,3.724606723333884872e+01,-2.334289831527225356e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.385707551205937360e+00,3.425546555767282175e+00,3.405568798434231770e+00,2.600000000000000000e+01,3.652138519840048758e+01,-1.741002121017410254e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.425546555767282175e+00,3.465854338644661414e+00,3.445641506676994759e+00,2.700000000000000000e+01,3.583163252402339793e+01,-1.475392911019713704e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.465854338644661414e+00,3.506636415867202761e+00,3.486185743184477825e+00,2.700000000000000000e+01,3.517605463042688996e+01,-1.378542694587868933e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.506636415867202761e+00,3.547898368370145050e+00,3.527207056343954150e+00,3.000000000000000000e+01,3.455387221894854832e+01,-7.746980784707766521e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.547898368370145050e+00,3.589645842758575789e+00,3.568711059829560384e+00,2.800000000000000000e+01,3.396428994662571910e+01,-1.023404867276908492e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.589645842758575789e+00,3.631884552080157480e+00,3.610703433370515469e+00,3.700000000000000000e+01,3.340650398968859491e+01,6.217297551207477957e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.631884552080157480e+00,3.674620276606944458e+00,3.653189923528378014e+00,6.600000000000000000e+01,3.287970859822923586e+01,5.776039695513036420e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.674620276606944458e+00,3.717858864626400806e+00,3.696176344483450560e+00,9.700000000000000000e+01,3.238310173865948371e+01,1.135499337190076297e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.717858864626400806e+00,3.761606233241723718e+00,3.739668578830437795e+00,4.800000000000000000e+01,3.191588991455621382e+01,2.847039926650461350e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.761606233241723718e+00,3.805868369181587330e+00,3.783672578383464380e+00,3.400000000000000000e+01,3.147729225029116051e+01,4.496434363571971127e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.805868369181587330e+00,3.850651329619413143e+00,3.828194364990569198e+00,2.500000000000000000e+01,3.106654391559989747e+01,-1.088415893683993607e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.850651329619413143e+00,3.895961243002279417e+00,3.873240031357781277e+00,2.600000000000000000e+01,3.068289896307542364e+01,-8.454084662021537078e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.895961243002279417e+00,3.941804309889585411e+00,3.918815741882893278e+00,2.500000000000000000e+01,3.032563264456092966e+01,-9.670886162450028634e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.941804309889585411e+00,3.988186803801585079e+00,3.964927733499043150e+00,3.000000000000000000e+01,2.999404326663266929e+01,1.087653731192109521e-03,1.000000000000000000e+00,1.000000000000000000e+00
3.988186803801585079e+00,4.035115072077902987e+00,4.011582316528226499e+00,2.400000000000000000e+01,2.968745363985078356e+01,-1.043833895541379286e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.035115072077902987e+00,4.082595536746153719e+00,4.058785875544851152e+00,3.600000000000000000e+01,2.940521217124916475e+01,1.216154270198335441e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.082595536746153719e+00,4.130634695400781986e+00,4.106544870249446255e+00,2.400000000000000000e+01,2.914669364465185808e+01,-9.533089485136371222e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.130634695400781986e+00,4.179239122092245573e+00,4.154865836352665376e+00,2.300000000000000000e+01,2.891129972885368815e+01,-1.099383393342580284e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.179239122092245573e+00,4.228415468226653928e+00,4.203755386469677724e+00,3.700000000000000000e+01,2.869845924948995020e+01,1.549634988405863112e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.228415468226653928e+00,4.278170463476005381e+00,4.253220211025093178e+00,2.700000000000000000e+01,2.850762825653678334e+01,-2.823668604785956049e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.278170463476005381e+00,4.328510916699120692e+00,4.303267079168526799e+00,3.300000000000000000e+01,2.833828991582522150e+01,8.757062339231099779e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.328510916699120692e+00,4.379443716873425707e+00,4.353902839700950267e+00,2.400000000000000000e+01,2.818995424970154673e+01,-7.891546054825053780e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.379443716873425707e+00,4.430975834037688799e+00,4.405134422011926176e+00,2.500000000000000000e+01,2.806215774901328786e+01,-5.780521609638420433e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.430975834037688799e+00,4.483114320245855211e+00,4.456968837027883268e+00,3.400000000000000000e+01,2.795446287592493917e+01,1.143429299243349462e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.483114320245855211e+00,4.535866310532108869e+00,4.509413178171548964e+00,3.000000000000000000e+01,2.786645747465452772e+01,4.041666012855917312e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.535866310532108869e+00,4.589239023887276225e+00,4.562474622332660878e+00,2.200000000000000000e+01,2.779775410505288846e+01,-1.099651162349619238e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.589239023887276225e+00,4.643239764246740009e+00,4.616160430850112739e+00,2.200000000000000000e+01,2.774798931200510310e+01,-1.091189535996921922e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.643239764246740009e+00,4.697875921489959694e+00,4.670477950505651954e+00,2.500000000000000000e+01,2.771682284189986589e+01,-5.160474031854188626e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.697875921489959694e+00,4.753154972451761218e+00,4.725434614529270938e+00,2.900000000000000000e+01,2.770393681587074042e+01,2.462382013744933151e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.753154972451761218e+00,4.809084481945526512e+00,4.781037943616426311e+00,2.700000000000000000e+01,2.770903486814806982e+01,-1.346966806250775028e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.809084481945526512e+00,4.865672103798418746e+00,4.837295546957227188e+00,2.400000000000000000e+01,2.773184125665560629e+01,-7.086532918886099264e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.865672103798418746e+00,4.922925581898790703e+00,4.894215123277739998e+00,1.900000000000000000e+01,2.777209995192674086e+01,-1.664559070715986522e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.922925581898790703e+00,4.980852751255922861e+00,4.951804461893538623e+00,2.700000000000000000e+01,2.782957370949081977e+01,-1.572540007060246603e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.980852751255922861e+00,5.039461539072222607e+00,5.010071443775656164e+00,2.500000000000000000e+01,2.790404313007378079e+01,-5.497553884895595155e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.039461539072222607e+00,5.098759965828046248e+00,5.069024042629077798e+00,2.900000000000000000e+01,2.799530571126140543e+01,1.898852917919197358e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.098759965828046248e+00,5.158756146379280594e+00,5.128670325983923028e+00,2.700000000000000000e+01,2.810317489367512067e+01,-2.080974106994898931e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.158756146379280594e+00,5.219458291067845757e+00,5.189018456299471005e+00,3.600000000000000000e+01,2.822747910420050843e+01,1.462937764472900692e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.219458291067845757e+00,5.280874706845262168e+00,5.250076692081171892e+00,3.300000000000000000e+01,2.836806079837772998e+01,8.696570575141697734e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.280874706845262168e+00,5.343013798409435466e+00,5.311853389010809501e+00,2.600000000000000000e+01,2.852477550370416637e+01,-4.727283523348440042e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.343013798409435466e+00,5.405884069354823573e+00,5.374357001089951069e+00,2.500000000000000000e+01,2.869749086530357474e+01,-6.902161971742228896e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.405884069354823573e+00,5.469494123336130720e+00,5.437596081796864489e+00,2.900000000000000000e+01,2.888608569517774782e+01,2.119502418681094846e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.469494123336130720e+00,5.533852665245701630e+00,5.501579285257038876e+00,3.200000000000000000e+01,2.909044902606806104e+01,5.394494539153462664e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.533852665245701630e+00,5.598968502404764180e+00,5.566315367427481675e+00,2.800000000000000000e+01,2.931047917081181708e+01,-2.420575667690514354e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.598968502404764180e+00,5.664850545768692847e+00,5.631813187294953948e+00,3.700000000000000000e+01,2.954608278797512000e+01,1.371306737221559935e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.664850545768692847e+00,5.731507811146451914e+00,5.698081708088302832e+00,3.100000000000000000e+01,2.979717395447575612e+01,2.203511317278488979e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.731507811146451914e+00,5.798949420434388102e+00,5.765129998505053699e+00,2.800000000000000000e+01,3.006367324587291634e+01,-3.763742582265218739e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.798949420434388102e+00,5.867184602864544019e+00,5.832967233952451203e+00,2.700000000000000000e+01,3.034550682499048335e+01,-6.073159993761521047e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.867184602864544019e+00,5.936222696267654975e+00,5.901602697803083331e+00,3.000000000000000000e+01,3.064260553955327993e+01,-1.160864738896230930e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.936222696267654975e+00,6.006073148351011248e+00,5.971045782665295398e+00,2.600000000000000000e+01,3.095490402954926523e+01,-8.905750341250925350e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.006073148351011248e+00,6.076745517991354539e+00,6.041305991668542319e+00,3.100000000000000000e+01,3.128233984508033672e+01,-5.048037322367013302e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.076745517991354539e+00,6.148249476542990699e+00,6.112392939763878097e+00,3.000000000000000000e+01,3.162485257552819462e+01,-2.889347040957185864e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.148249476542990699e+00,6.220594809161290151e+00,6.184316355039734425e+00,2.400000000000000000e+01,3.198238299093618409e+01,-1.411487873511182434e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.220594809161290151e+00,6.293791416141767847e+00,6.257086080053188226e+00,3.900000000000000000e+01,3.235487219659261626e+01,1.168243823674196769e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.293791416141767847e+00,6.367849314274911521e+00,6.330712073176893107e+00,2.500000000000000000e+01,3.274226080188980603e+01,-1.353048813938480865e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.367849314274911521e+00,6.442778638216962506e+00,6.405204409961865686e+00,2.400000000000000000e+01,3.314448810462749861e+01,-1.588377554219670307e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.442778638216962506e+00,6.518589641876814333e+00,6.480573284516293775e+00,2.700000000000000000e+01,3.356149129202436399e+01,-1.132614015923479656e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.518589641876814333e+00,6.595292699819242266e+00,6.556829010900580457e+00,3.300000000000000000e+01,3.399320465979753436e+01,-1.703502181112112046e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.595292699819242266e+00,6.672898308684637847e+00,6.633982024538803479e+00,2.800000000000000000e+01,3.443955885076194079e+01,-1.097304920510251636e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.672898308684637847e+00,6.751417088625448315e+00,6.712042883646775593e+00,4.100000000000000000e+01,3.490048011449185594e+01,1.032475965689903630e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.751417088625448315e+00,6.830859784759521602e+00,6.791022270676910999e+00,3.300000000000000000e+01,3.537588958966919250e+01,-3.994593304425535507e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.830859784759521602e+00,6.911237268640554099e+00,6.870930993780100415e+00,2.900000000000000000e+01,3.586570261082040645e+01,-1.146424124347628082e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.911237268640554099e+00,6.992560539745832138e+00,6.951779988284777723e+00,4.300000000000000000e+01,3.636982804120922452e+01,1.099396040421294352e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.992560539745832138e+00,7.074840726981492800e+00,7.033580318193394909e+00,4.300000000000000000e+01,3.688816763371112728e+01,1.006300972995908927e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.074840726981492800e+00,7.158089090205485228e+00,7.116343177696510480e+00,3.000000000000000000e+01,3.742061542153852116e+01,-1.213066087456436071e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.158089090205485228e+00,7.242317021768456264e+00,7.200079892704682294e+00,3.300000000000000000e+01,3.796705714071870830e+01,-8.061125604488912355e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.242317021768456264e+00,7.327536048072772701e+00,7.284801922398398411e+00,3.200000000000000000e+01,3.852736968624382996e+01,-1.051607149724393064e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.327536048072772701e+00,7.413757831149876409e+00,7.370520860796239582e+00,4.400000000000000000e+01,3.910142060381505758e+01,7.833825321229268557e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.413757831149876409e+00,7.500994170256213067e+00,7.457248438341488317e+00,3.800000000000000000e+01,3.968906761908962011e+01,-2.681091204563259001e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.500994170256213067e+00,7.589257003487931641e+00,7.544996523507423447e+00,3.200000000000000000e+01,4.029015820630978340e+01,-1.306060611772570823e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.589257003487931641e+00,7.678558409414584673e+00,7.633777124421487592e+00,3.800000000000000000e+01,4.090452919814516974e+01,-4.541403051505977229e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.678558409414584673e+00,7.768910608732054968e+00,7.723602390508570004e+00,3.700000000000000000e+01,4.153200643851518947e+01,-7.032327078029687595e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.768910608732054968e+00,7.860325965934928050e+00,7.814484614153635711e+00,4.500000000000000000e+01,4.217240448007569853e+01,4.354147161815914435e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.860325965934928050e+00,7.952816991008554659e+00,7.906436232383907026e+00,4.500000000000000000e+01,4.282552632795270853e+01,3.322789268155486031e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.952816991008554659e+00,8.046396341140990671e+00,7.999469828570837215e+00,3.700000000000000000e+01,4.349116323118859384e+01,-9.842876104165825257e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.046396341140990671e+00,8.141076822455133311e+00,8.093598134152122370e+00,5.200000000000000000e+01,4.416909452322773433e+01,1.178291470053279388e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.141076822455133311e+00,8.236871391761193095e+00,8.188834030373969952e+00,4.500000000000000000e+01,4.485908751261818850e+01,2.103895978501666916e-02,1.000000000000000000e+00,1.000000000000000000e+00
8.236871391761193095e+00,8.333793158329809714e+00,8.285190550053870950e+00,3.700000000000000000e+01,4.556089742493352190e+01,-1.268303405277253049e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.333793158329809714e+00,8.431855385686024107e+00,8.382680879364103887e+00,4.800000000000000000e+01,4.627426739673450840e+01,2.536902217878259647e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.431855385686024107e+00,8.531071493424359886e+00,8.481318359636237147e+00,5.200000000000000000e+01,4.699892852219069539e+01,7.294895638711730301e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.531071493424359886e+00,8.631455059045270772e+00,8.581116489186857876e+00,5.000000000000000000e+01,4.773459995276693490e+01,3.278900678465943574e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.631455059045270772e+00,8.733019819813184981e+00,8.682088925164791249e+00,5.500000000000000000e+01,4.848098905015458371e+01,9.362589341120096664e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.733019819813184981e+00,8.835779674636420111e+00,8.784249485420046355e+00,4.200000000000000000e+01,4.923779159239113312e+01,-1.031470450467554922e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.835779674636420111e+00,8.939748685969220787e+00,8.887612150394755162e+00,5.400000000000000000e+01,5.000469203286452569e+01,5.649953621518458702e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.939748685969220787e+00,9.044941081736169508e+00,8.992191065036371000e+00,4.900000000000000000e+01,5.078136381164748059e+01,-2.499772264833309277e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.044941081736169508e+00,9.151371257279251381e+00,9.098000540733369945e+00,6.400000000000000000e+01,5.156746971834628823e+01,1.731297151931570966e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.151371257279251381e+00,9.259053777327816093e+00,9.205055057273728636e+00,6.800000000000000000e+01,5.236266230538804933e+01,2.160986009761830307e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.259053777327816093e+00,9.368003377991735547e+00,9.313369264826457439e+00,1.260000000000000000e+02,5.316658435040601915e+01,9.988753533191840006e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.368003377991735547e+00,9.478234968778002312e+00,9.422957985946435855e+00,2.570000000000000000e+02,5.397886936611904929e+01,2.763308355592637611e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.478234968778002312e+00,9.589763634631067291e+00,9.533836217602850382e+00,1.610000000000000000e+02,5.479914215584135206e+01,1.434634084821141364e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.589763634631067291e+00,9.702604637997175985e+00,9.646019133231492404e+00,9.600000000000000000e+01,5.562701941250287518e+01,5.413123277781179077e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.702604637997175985e+00,9.816773420912999981e+00,9.759522084811216303e+00,9.200000000000000000e+01,5.646211035881085394e+01,4.729476600553551791e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.816773420912999981e+00,9.932285607118846116e+00,9.874360604964810051e+00,9.100000000000000000e+01,5.730401742594489178e+01,4.451286929884504140e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.932285607118846116e+00,1.004915700419673286e+01,9.990550409084614003e+00,1.330000000000000000e+02,5.815233696794794582e+01,9.815098417924497554e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.004915700419673286e+01,1.016740360573361635e+01,1.010810739748312592e+01,1.390000000000000000e+02,5.900666000875956740e+01,1.041365808106885460e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.016740360573361635e+01,1.028704159351008052e+01,1.022704765756892797e+01,9.800000000000000000e+01,5.986657301863714054e+01,4.928487247498766877e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.028704159351008052e+01,1.040808733971477551e+01,1.034738746604820925e+01,1.340000000000000000e+02,6.073165871652658865e+01,9.401751937599856390e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040808733971477551e+01,1.053055740918491701e+01,1.046914329115220177e+01,1.000000000000000000e+02,6.160149689477730561e+01,4.892362873311808080e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.053055740918491701e+01,1.065446856167314493e+01,1.059233179489081600e+01,6.200000000000000000e+01,6.247566526244825269e+01,-6.017914201594722068e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.065446856167314493e+01,1.077983775414105772e+01,1.071696983533279912e+01,7.600000000000000000e+01,6.335374030332898343e+01,1.588824638566640246e+00,0.000000000000000000e+00,0.000000000000000000e+00
