mass_low,mass_high,mass_center,count,background,residual,analysis_mask,background_fit_mask
2.710948275643393579e+00,2.742847510614370155e+00,2.726851248097849734e+00,6.500000000000000000e+01,6.780385948860397605e+01,-3.405093472914027530e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.742847510614370155e+00,2.775122098077637212e+00,2.758937610451380973e+00,8.000000000000000000e+01,6.621413641245510462e+01,1.694176359027552925e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.775122098077637212e+00,2.807776454737657801e+00,2.791401527191055720e+00,7.100000000000000000e+01,6.463703761870175413e+01,7.914411618164356454e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.807776454737657801e+00,2.840815049269453496e+00,2.824247440930622854e+00,7.300000000000000000e+01,6.307621470559976729e+01,1.249523844546547524e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.840815049269453496e+00,2.874242402930129447e+00,2.857479846559255687e+00,6.000000000000000000e+01,6.153492460887152760e+01,-1.956708864964970818e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.874242402930129447e+00,2.908063090177603005e+00,2.891103291856673252e+00,8.200000000000000000e+01,6.001604995706347268e+01,2.837736225845471250e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.908063090177603005e+00,2.942281739296602971e+00,2.925122378115488697e+00,7.200000000000000000e+01,5.852212024237395127e+01,1.761820063713690265e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.942281739296602971e+00,2.976903033032043400e+00,2.959541760770888708e+00,9.300000000000000000e+01,5.705533346510462422e+01,4.758678175956504219e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.976903033032043400e+00,3.011931709229845211e+00,2.994366150037718999e+00,1.410000000000000000e+02,5.561757795431162066e+01,1.144886499470941743e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.011931709229845211e+00,3.047372561485299780e+00,3.029600311555065595e+00,3.280000000000000000e+02,5.421045410917378859e+01,3.718564670380844461e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.047372561485299780e+00,3.083230439799062861e+00,3.065249067038422037e+00,1.056000000000000000e+03,5.283529584472072571e+01,1.380098778693215706e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.083230439799062861e+00,3.119510251240863674e+00,3.101317294939531344e+00,1.378000000000000000e+03,5.149319156165903877e+01,1.848564370869762854e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.119510251240863674e+00,3.156216960621028633e+00,3.137809931113989315e+00,5.650000000000000000e+02,5.018500449298664279e+01,7.267151344652624800e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.156216960621028633e+00,3.193355591169904972e+00,3.174731969496707773e+00,1.740000000000000000e+02,4.891139230986703978e+01,1.788598020586399784e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193355591169904972e+00,3.230931225225274428e+00,3.212088462785320342e+00,6.400000000000000000e+01,4.767282589588939601e+01,2.364697410021647350e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.230931225225274428e+00,3.268949004927863999e+00,3.249884523131633784e+00,4.100000000000000000e+01,4.646960722245818687e+01,-8.023643782701633809e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.268949004927863999e+00,3.307414132925035055e+00,3.288125322841215503e+00,3.000000000000000000e+01,4.530188627877856078e+01,-2.273457433762366087e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.307414132925035055e+00,3.346331873082753372e+00,3.326816095081211788e+00,4.200000000000000000e+01,4.416967702789430206e+01,-3.264622571134070950e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.346331873082753372e+00,3.385707551205937360e+00,3.365962134596494071e+00,4.200000000000000000e+01,4.307287237567896199e+01,-1.634730426714103291e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.385707551205937360e+00,3.425546555767282175e+00,3.405568798434231770e+00,4.000000000000000000e+01,4.201125815278221864e+01,-3.103022849407307548e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.425546555767282175e+00,3.465854338644661414e+00,3.445641506676994759e+00,2.800000000000000000e+01,4.098452612049154453e+01,-2.028225064627365182e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.465854338644661414e+00,3.506636415867202761e+00,3.486185743184477825e+00,4.300000000000000000e+01,3.999228602049287673e+01,4.756071987921342559e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.506636415867202761e+00,3.547898368370145050e+00,3.527207056343954150e+00,3.000000000000000000e+01,3.903407669580320061e+01,-1.445978440469875670e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.547898368370145050e+00,3.589645842758575789e+00,3.568711059829560384e+00,2.900000000000000000e+01,3.810937631589658281e+01,-1.475613850065436328e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.589645842758575789e+00,3.631884552080157480e+00,3.610703433370515469e+00,3.900000000000000000e+01,3.721761174343814105e+01,2.921649147997903428e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.631884552080157480e+00,3.674620276606944458e+00,3.653189923528378014e+00,8.500000000000000000e+01,3.635816708325168634e+01,8.066942122877733823e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.674620276606944458e+00,3.717858864626400806e+00,3.696176344483450560e+00,9.800000000000000000e+01,3.553039145633481866e+01,1.048018112199192231e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.717858864626400806e+00,3.761606233241723718e+00,3.739668578830437795e+00,5.800000000000000000e+01,3.473360604304944133e+01,3.947790889210443410e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.761606233241723718e+00,3.805868369181587330e+00,3.783672578383464380e+00,2.900000000000000000e+01,3.396711044019195924e+01,-8.522647273540084889e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.805868369181587330e+00,3.850651329619413143e+00,3.828194364990569198e+00,2.400000000000000000e+01,3.323018837660173830e+01,-1.601194770049287897e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.850651329619413143e+00,3.895961243002279417e+00,3.873240031357781277e+00,1.400000000000000000e+01,3.252211283141423337e+01,-3.247888783202178775e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.895961243002279417e+00,3.941804309889585411e+00,3.918815741882893278e+00,2.500000000000000000e+01,3.184215059809812587e+01,-1.212527041489771307e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.941804309889585411e+00,3.988186803801585079e+00,3.964927733499043150e+00,3.200000000000000000e+01,3.118956633611990270e+01,1.451151664591692481e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.988186803801585079e+00,4.035115072077902987e+00,4.011582316528226499e+00,1.500000000000000000e+01,3.056362615052937670e+01,-2.815194146245779905e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.035115072077902987e+00,4.082595536746153719e+00,4.058785875544851152e+00,1.900000000000000000e+01,2.996360073802047452e+01,-2.002885906829658502e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.082595536746153719e+00,4.130634695400781986e+00,4.106544870249446255e+00,2.300000000000000000e+01,2.938876813614574246e+01,-1.178491448696796562e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.130634695400781986e+00,4.179239122092245573e+00,4.154865836352665376e+00,1.900000000000000000e+01,2.883841611040007180e+01,-1.832059123177491200e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.179239122092245573e+00,4.228415468226653928e+00,4.203755386469677724e+00,9.000000000000000000e+00,2.831184421187888489e+01,-3.629440402037299673e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.228415468226653928e+00,4.278170463476005381e+00,4.253220211025093178e+00,2.200000000000000000e+01,2.780836553618758344e+01,-1.101453603543970150e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.278170463476005381e+00,4.328510916699120692e+00,4.303267079168526799e+00,1.700000000000000000e+01,2.732730821226549267e+01,-1.975553116260703401e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.328510916699120692e+00,4.379443716873425707e+00,4.353902839700950267e+00,1.500000000000000000e+01,2.686801664780501042e+01,-2.289603827860278162e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.379443716873425707e+00,4.430975834037688799e+00,4.405134422011926176e+00,1.500000000000000000e+01,2.642985255601722017e+01,-2.223275375696784018e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.430975834037688799e+00,4.483114320245855211e+00,4.456968837027883268e+00,2.100000000000000000e+01,2.601219578662918153e+01,-9.827420064859807569e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.483114320245855211e+00,4.535866310532108869e+00,4.509413178171548964e+00,1.600000000000000000e+01,2.561444498220844324e+01,-1.899685656391265631e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.535866310532108869e+00,4.589239023887276225e+00,4.562474622332660878e+00,1.800000000000000000e+01,2.523601807920169904e+01,-1.440420283550662761e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.589239023887276225e+00,4.643239764246740009e+00,4.616160430850112739e+00,1.800000000000000000e+01,2.487635267145447671e+01,-1.378684172692757004e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.643239764246740009e+00,4.697875921489959694e+00,4.670477950505651954e+00,2.600000000000000000e+01,2.453490625244828394e+01,2.957830027403329232e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.697875921489959694e+00,4.753154972451761218e+00,4.725434614529270938e+00,2.100000000000000000e+01,2.421115635105353192e+01,-6.526099420988987765e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.753154972451761218e+00,4.809084481945526512e+00,4.781037943616426311e+00,2.500000000000000000e+01,2.390460057424931151e+01,2.240431980237749809e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.809084481945526512e+00,4.865672103798418746e+00,4.837295546957227188e+00,2.500000000000000000e+01,2.361475656900433862e+01,2.850587410965234603e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.865672103798418746e+00,4.922925581898790703e+00,4.894215123277739998e+00,1.500000000000000000e+01,2.334116191434526399e+01,-1.726494964192202719e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.922925581898790703e+00,4.980852751255922861e+00,4.951804461893538623e+00,1.900000000000000000e+01,2.308337395355513166e+01,-8.499032903949237383e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.980852751255922861e+00,5.039461539072222607e+00,5.010071443775656164e+00,2.300000000000000000e+01,2.284096957544416284e+01,3.327537440297607257e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.039461539072222607e+00,5.098759965828046248e+00,5.069024042629077798e+00,2.100000000000000000e+01,2.261354495271194764e+01,-3.393100669145966419e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.098759965828046248e+00,5.158756146379280594e+00,5.128670325983923028e+00,1.700000000000000000e+01,2.240071524457257723e+01,-1.141091149186912457e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.158756146379280594e+00,5.219458291067845757e+00,5.189018456299471005e+00,1.900000000000000000e+01,2.220211427003578564e+01,-6.795785449165447911e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.219458291067845757e+00,5.280874706845262168e+00,5.250076692081171892e+00,2.500000000000000000e+01,2.201739415752608053e+01,6.356424685704721300e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.280874706845262168e+00,5.343013798409435466e+00,5.311853389010809501e+00,1.500000000000000000e+01,2.184622497587198708e+01,-1.464748175203713698e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.343013798409435466e+00,5.405884069354823573e+00,5.374357001089951069e+00,2.500000000000000000e+01,2.168829435110540160e+01,7.111136734835331596e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.405884069354823573e+00,5.469494123336130720e+00,5.437596081796864489e+00,1.800000000000000000e+01,2.154330707297346237e+01,-7.634007903497523895e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.469494123336130720e+00,5.533852665245701630e+00,5.501579285257038876e+00,2.000000000000000000e+01,2.141098469457699949e+01,-3.049326881523572452e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.533852665245701630e+00,5.598968502404764180e+00,5.566315367427481675e+00,2.100000000000000000e+01,2.129106512810746565e+01,-6.307997062911498143e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.598968502404764180e+00,5.664850545768692847e+00,5.631813187294953948e+00,2.200000000000000000e+01,2.118330223925479316e+01,1.774453134086436956e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.664850545768692847e+00,5.731507811146451914e+00,5.698081708088302832e+00,2.600000000000000000e+01,2.108746544249833832e+01,1.069777419017328590e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.731507811146451914e+00,5.798949420434388102e+00,5.765129998505053699e+00,2.600000000000000000e+01,2.100333929916802944e+01,1.090274075251336239e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.798949420434388102e+00,5.867184602864544019e+00,5.832967233952451203e+00,2.200000000000000000e+01,2.093072311987141276e+01,2.337211746068703355e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.867184602864544019e+00,5.936222696267654975e+00,5.901602697803083331e+00,1.400000000000000000e+01,2.086943057262019607e+01,-1.503714677777128195e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.936222696267654975e+00,6.006073148351011248e+00,5.971045782665295398e+00,1.700000000000000000e+01,2.081928929775528658e+01,-8.370465406443303724e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.006073148351011248e+00,6.076745517991354539e+00,6.041305991668542319e+00,3.000000000000000000e+01,2.078014053055953170e+01,2.022553700842038005e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.076745517991354539e+00,6.148249476542990699e+00,6.112392939763878097e+00,3.100000000000000000e+01,2.075183873226012210e+01,2.249664002408719554e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.148249476542990699e+00,6.220594809161290151e+00,6.184316355039734425e+00,3.000000000000000000e+01,2.073425122995561409e+01,2.034868469617010511e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.220594809161290151e+00,6.293791416141767847e+00,6.257086080053188226e+00,2.400000000000000000e+01,2.072725786585386487e+01,7.188542794499229727e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.293791416141767847e+00,6.367849314274911521e+00,6.330712073176893107e+00,2.300000000000000000e+01,2.073075065607552503e+01,4.983961794658950395e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.367849314274911521e+00,6.442778638216962506e+00,6.405204409961865686e+00,2.000000000000000000e+01,2.074463345916040780e+01,-1.634894240938872534e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.442778638216962506e+00,6.518589641876814333e+00,6.480573284516293775e+00,2.600000000000000000e+01,2.076882165431075933e+01,1.147872359020999822e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.518589641876814333e+00,6.595292699819242266e+00,6.556829010900580457e+00,2.100000000000000000e+01,2.080324182931366650e+01,4.313872125744457747e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.595292699819242266e+00,6.672898308684637847e+00,6.633982024538803479e+00,2.200000000000000000e+01,2.084783147800429504e+01,2.523396881129161273e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.672898308684637847e+00,6.751417088625448315e+00,6.712042883646775593e+00,1.600000000000000000e+01,2.090253870706025907e+01,-1.072312856706781670e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.751417088625448315e+00,6.830859784759521602e+00,6.791022270676910999e+00,2.400000000000000000e+01,2.096732195185517611e+01,6.623001078334443958e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.830859784759521602e+00,6.911237268640554099e+00,6.870930993780100415e+00,1.400000000000000000e+01,2.104214970104413496e+01,-1.535183167748876309e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.911237268640554099e+00,6.992560539745832138e+00,6.951779988284777723e+00,2.100000000000000000e+01,2.112700022950589940e+01,-2.763029916721494728e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.992560539745832138e+00,7.074840726981492800e+00,7.033580318193394909e+00,2.500000000000000000e+01,2.122186133922448903e+01,8.201365302864779272e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.074840726981492800e+00,7.158089090205485228e+00,7.116343177696510480e+00,1.700000000000000000e+01,2.132673010765569899e+01,-9.369095573884159700e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.158089090205485228e+00,7.242317021768456264e+00,7.200079892704682294e+00,2.200000000000000000e+01,2.144161264309231640e+01,1.205887666681397102e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.242317021768456264e+00,7.327536048072772701e+00,7.284801922398398411e+00,1.900000000000000000e+01,2.156652384651331289e+01,-5.526564319861146934e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.327536048072772701e+00,7.413757831149876409e+00,7.370520860796239582e+00,2.200000000000000000e+01,2.170148717937825111e+01,6.407937095547726336e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.413757831149876409e+00,7.500994170256213067e+00,7.457248438341488317e+00,2.500000000000000000e+01,2.184653443680667451e+01,6.746784148362815481e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.500994170256213067e+00,7.589257003487931641e+00,7.544996523507423447e+00,1.800000000000000000e+01,2.200170552556403081e+01,-8.531334162250947539e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.589257003487931641e+00,7.678558409414584673e+00,7.633777124421487592e+00,1.900000000000000000e+01,2.216704824625941939e+01,-6.726679660939012262e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.678558409414584673e+00,7.768910608732054968e+00,7.723602390508570004e+00,1.800000000000000000e+01,2.234261807914687026e+01,-9.187230342782293224e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.768910608732054968e+00,7.860325965934928050e+00,7.814484614153635711e+00,2.300000000000000000e+01,2.252847797290984744e+01,9.934272295282495224e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.860325965934928050e+00,7.952816991008554659e+00,7.906436232383907026e+00,2.700000000000000000e+01,2.272469813579823494e+01,8.968456844409126161e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.952816991008554659e+00,8.046396341140990671e+00,7.999469828570837215e+00,2.300000000000000000e+01,2.293135582847854437e+01,1.433470636256992635e-02,1.000000000000000000e+00,1.000000000000000000e+00
8.046396341140990671e+00,8.141076822455133311e+00,8.093598134152122370e+00,2.200000000000000000e+01,2.314853515794992589e+01,-2.387165542201900026e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.141076822455133311e+00,8.236871391761193095e+00,8.188834030373969952e+00,4.000000000000000000e+01,2.337632687187301528e+01,3.438261110496630302e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.236871391761193095e+00,8.333793158329809714e+00,8.285190550053870950e+00,3.500000000000000000e+01,2.361482815265245705e+01,2.342864627540150568e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.333793158329809714e+00,8.431855385686024107e+00,8.382680879364103887e+00,3.700000000000000000e+01,2.386414241060971975e+01,2.688967266263317057e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.431855385686024107e+00,8.531071493424359886e+00,8.481318359636237147e+00,3.500000000000000000e+01,2.412437907557979599e+01,2.214246615717746280e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.531071493424359886e+00,8.631455059045270772e+00,8.581116489186857876e+00,2.500000000000000000e+01,2.439565338626162472e+01,1.223572946012399937e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.631455059045270772e+00,8.733019819813184981e+00,8.682088925164791249e+00,2.700000000000000000e+01,2.467808617665069448e+01,4.674017766344689129e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.733019819813184981e+00,8.835779674636420111e+00,8.784249485420046355e+00,3.200000000000000000e+01,2.497180365888116782e+01,1.406432617058844592e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.835779674636420111e+00,8.939748685969220787e+00,8.887612150394755162e+00,3.300000000000000000e+01,2.527693720180342396e+01,1.536127773905697325e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.939748685969220787e+00,9.044941081736169508e+00,8.992191065036371000e+00,4.200000000000000000e+01,2.559362310462463341e+01,3.242998882858270093e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.044941081736169508e+00,9.151371257279251381e+00,9.098000540733369945e+00,4.500000000000000000e+01,2.592200236493903276e+01,3.747127905401661963e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.151371257279251381e+00,9.259053777327816093e+00,9.205055057273728636e+00,6.800000000000000000e+01,2.626222044047839432e+01,8.144484849820619488e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.259053777327816093e+00,9.368003377991735547e+00,9.313369264826457439e+00,8.600000000000000000e+01,2.661442700391421212e+01,1.151124748246626517e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.368003377991735547e+00,9.478234968778002312e+00,9.422957985946435855e+00,2.120000000000000000e+02,2.697877569004748111e+01,3.562135468906775770e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.478234968778002312e+00,9.589763634631067291e+00,9.533836217602850382e+00,1.360000000000000000e+02,2.735542383472629524e+01,2.077238321779270080e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.589763634631067291e+00,9.702604637997175985e+00,9.646019133231492404e+00,6.100000000000000000e+01,2.774453220483661653e+01,6.313560667317684505e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.702604637997175985e+00,9.816773420912999981e+00,9.759522084811216303e+00,5.600000000000000000e+01,2.814626471871883595e+01,5.250166298076288207e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.816773420912999981e+00,9.932285607118846116e+00,9.874360604964810051e+00,7.300000000000000000e+01,2.856078815636971768e+01,8.315363788179572779e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.932285607118846116e+00,1.004915700419673286e+01,9.990550409084614003e+00,9.800000000000000000e+01,2.898827185879931534e+01,1.281774832578048517e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.004915700419673286e+01,1.016740360573361635e+01,1.010810739748312592e+01,7.900000000000000000e+01,2.942888741592170732e+01,9.137802025456837285e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.016740360573361635e+01,1.028704159351008052e+01,1.022704765756892797e+01,9.700000000000000000e+01,2.988280834237177785e+01,1.227787115600677836e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.028704159351008052e+01,1.040808733971477551e+01,1.034738746604820925e+01,9.800000000000000000e+01,3.035020974065183097e+01,1.227963918707176560e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.040808733971477551e+01,1.053055740918491701e+01,1.046914329115220177e+01,6.000000000000000000e+01,3.083126795102943873e+01,5.253174871113708733e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.053055740918491701e+01,1.065446856167314493e+01,1.059233179489081600e+01,4.500000000000000000e+01,3.132616018762238852e+01,2.443075596829658025e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.065446856167314493e+01,1.077983775414105772e+01,1.071696983533279912e+01,4.100000000000000000e+01,3.183506416012731677e+01,1.624338597941097140e+00,0.000000000000000000e+00,0.000000000000000000e+00
