label,variant,model,candidate,analysis_bins,background_fit_bins,residual_rms,residual_max_abs,fixed_omega_amplitude,fixed_omega_phase,fixed_omega_delta_chi2,phase_offset_from_prediction,locked_signed_amplitude,locked_delta_chi2,locked_local_p_one_sided,positive_sign
H2,log_500_shift0.0,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",409,402,1.4093434406149574,7.430210212654799,0.8037302068440251,-0.2562715047281789,124.15039147250206,-0.02487981943496098,0.8049952235411948,124.0658263226843,4.074735884889041e-29,True
H2,log_500_shift0.0,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",409,409,1.001880463892833,3.3286732618770043,0.08074487938823414,-2.2118724568414208,1.2953029221247903,-1.980480771548203,-0.026555099129648995,0.0,1.0,False
H2,log_500_shift0.0,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",409,409,1.0183329706880102,3.4282448362693976,0.07148236361421687,-1.144377128211397,1.1176849055029834,-0.9129854429181792,0.04798586581212691,0.4408514117857294,0.25335590059553326,True
H2,log_500_shift0.0,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",409,401,1.5833169603564206,8.544776385833163,0.9371849992738351,0.08227759694870614,162.4547366309895,0.31366928224192403,0.8695651282101028,144.76707369205064,1.2074098231856553e-33,True
H2,log_500_shift0.25,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",410,399,1.571225822750534,10.78928524363686,0.8251068765312973,-0.23154443713355938,129.99126812140673,-0.0001527518403414696,0.8251162164500478,129.99126474034404,2.057924720399646e-30,True
H2,log_500_shift0.25,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",410,409,1.0722814788312436,3.9723178326998716,0.0719248996692872,-2.6661119852046324,0.9654684306252079,-2.4347202999114144,-0.05122629792497793,0.0,1.0,False
H2,log_500_shift0.25,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",410,410,1.0198182285188246,3.1917798909297233,0.011938842970285952,-2.2497592318194077,0.028299342773379976,-2.0183675465261897,-0.004368456715630731,0.0,1.0,False
H2,log_500_shift0.25,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",410,400,1.7206039937907478,11.5103953221952,0.9766205113991848,0.09901252914669902,176.1242935552723,0.3304042144399169,0.9002927544614837,154.75740326000164,7.910043533592905e-36,True
H2,log_500_shift0.5,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",411,402,1.5117540891808932,8.78854253469035,0.8340797047809756,-0.20690506775812034,133.4353890852035,0.02448661753509757,0.8323277388521453,133.3467507717777,3.7961368556359362e-31,True
H2,log_500_shift0.5,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",411,411,1.070226946531448,3.1557143783157797,0.07813127774095771,-2.3631133163236115,1.189494445148057,-2.1317216310303935,-0.036697830298843256,0.0,1.0,False
H2,log_500_shift0.5,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",411,411,1.0178607186967477,2.9317455842900246,0.012957654658451105,-1.4331653533028015,0.036998448083011226,-1.2017736680095836,0.005562699226307201,0.005956139453303422,0.4692417554208846,True
H2,log_500_shift0.5,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",411,398,1.6996944296497711,10.050301651167553,0.9748541807222149,0.10289144104804081,176.74381386986818,0.33428312634125873,0.897368992702751,155.00147066296427,6.995880793008427e-36,True
H2,log_500_shift0.75,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",411,402,1.5130809097111382,8.470322513136663,0.8355867424553864,-0.21380589839049735,133.97985865998965,0.017585786902720557,0.8343317252444307,133.93399150510686,2.8241238741290368e-31,True
H2,log_500_shift0.75,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",411,411,1.0515419187433404,3.0445660692467325,0.07995505307618953,-2.463585534245403,1.2229107629697182,-2.232193848952185,-0.04427572635625766,0.0,1.0,False
H2,log_500_shift0.75,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",411,411,1.017711207663079,3.0126336411214294,0.0032283568037694103,1.8361544659004236,0.002304538565283565,2.0675461511936417,-0.0017559972454128906,0.0,1.0,False
H2,log_500_shift0.75,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",411,400,1.6988367278682923,9.650789835845764,0.9525020592772981,0.10030196310365122,168.3607656168707,0.3316936483968691,0.8768178088603084,147.92174464320306,2.467217267582927e-34,True
H2,log_700_shift0.0,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",574,564,1.396669980304546,7.4106753732490045,0.6985235204508103,-0.26293037222536386,131.1577256074977,-0.031538686932145954,0.6998158649964106,131.01330036247657,1.2297640035500339e-30,True
H2,log_700_shift0.0,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",574,574,1.0739929486093,3.362081294926682,0.06816051479717702,-2.3828700499598283,1.2607175736537783,-2.1514783646666102,-0.0331501553981935,0.0,1.0,False
H2,log_700_shift0.0,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",574,574,1.025858633486888,3.2116901009020777,0.005344075668643414,-0.406549095398914,0.007862620667310694,-0.17515741010569608,0.005331632563432329,0.007604457605225434,0.465254862288863,True
H2,log_700_shift0.0,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",574,560,1.529924548078055,7.137630336258298,0.8036032667757237,0.07686664197348737,167.20028999256306,0.30825832726670527,0.7475742685579124,149.5052724125112,1.111902140558369e-34,True
H2,log_700_shift0.25,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",573,564,1.3343406719490274,6.428243334746563,0.69390308204954,-0.25694532519250557,129.50923409801942,-0.02555363989928766,0.6950310174818903,129.41601345902006,2.7497453735535213e-30,True
H2,log_700_shift0.25,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",573,573,1.051919994636018,3.221933692530949,0.06753500597437831,-2.2487647770872843,1.2612804345747008,-2.017373091794066,-0.024513660122078288,0.0,1.0,False
H2,log_700_shift0.25,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",573,573,1.0287078622168875,3.245786144974924,0.006170996880303561,-1.7335327026543705,0.011453934781002317,-1.5021410173611527,0.0008936647142096442,0.0002139581654319045,0.4941647561181087,True
H2,log_700_shift0.25,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",573,561,1.479805439229495,7.871779938473533,0.7952623525872542,0.0687778076687327,163.7921957208673,0.3001694929619506,0.7417392896466325,147.3948171707675,3.216569868399637e-34,True
H2,log_700_shift0.5,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",575,565,1.363836618050065,7.850972345338872,0.7047452169374689,-0.21016394929418172,133.4523282135017,0.021227735999036185,0.7034657676421727,133.38585310737506,3.7221009771067577e-31,True
H2,log_700_shift0.5,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",575,575,1.0300480450914407,3.33174758937648,0.06441184436935417,-2.3430978839269745,1.1328650634515043,-2.1117061986337564,-0.029030105395433825,0.0,1.0,False
H2,log_700_shift0.5,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",575,575,1.0266336328671077,3.3123520617488458,0.017318248933266868,-0.7669480093276478,0.08842492887345088,-0.5355563240344299,0.015555527665345365,0.06522188239830484,0.3992125870839529,True
H2,log_700_shift0.5,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",575,561,1.5170385715578991,9.109546036420126,0.814990431719214,0.1101275077792807,172.72952518899274,0.34151919307249856,0.7474734915598317,150.59668938098685,6.419619806840499e-35,True
H2,log_700_shift0.75,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",575,568,1.360201336031257,6.318850719085707,0.7150614707464784,-0.1996048906648884,136.81358920360162,0.03178679462832951,0.7129890239482878,136.6598732630814,7.15572016710018e-32,True
H2,log_700_shift0.75,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",575,575,1.0707098165547344,3.0929334353836033,0.0709785258037511,-2.2861958973603755,1.3900567938043196,-2.0548042120671575,-0.028297735348789987,0.0,1.0,False
H2,log_700_shift0.75,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",575,575,1.026748300518078,3.291091815848973,0.009324848620573672,-1.8508923121381058,0.025835358076506054,-1.619500626844888,0.00024734121056555126,1.644630287955806e-05,0.4983821322521705,True
H2,log_700_shift0.75,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",575,566,1.508161111298406,7.475067009360569,0.8120222622022568,0.0788813385842434,171.36323009015382,0.3102730238774613,0.7545797813508444,153.06843919119297,1.8504853318885385e-35,True
H2,linear_175,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",140,127,2.1157621332816543,9.08517949010731,1.9774493476668717,-0.09652886759719817,216.61262213125497,0.13486281769601974,1.9168327105684664,210.9789950635345,4.1999986116183634e-48,True
H2,linear_175,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",140,140,1.1638018860159711,3.236922635049292,0.10962722418716474,-2.2462439964315406,0.8369485519086481,-2.0148523111383225,-0.031212297648531128,0.0,1.0,False
H2,linear_175,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",140,140,1.015134556700494,2.5545275921784327,0.11750358694399442,-2.058109879702858,1.0374386718163748,-1.8267181944096402,-0.011504697174162347,0.0,1.0,False
H2,linear_175,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",140,136,1.4703950389797846,3.4152957961795996,1.0778221774064345,-0.42395844991664733,71.73763822866769,-0.19256676462342942,1.090997193321192,68.34678054855308,6.856447183006761e-17,True
H2,linear_350,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",280,274,1.6122402949987857,7.456034626245922,1.4196559366173884,-0.1324050278050988,224.3459126410748,0.0989866574881191,1.391262988574657,221.1976319665535,2.4781219571943863e-50,True
H2,linear_350,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",272,280,1.0914055932033917,3.1374746772520323,0.12179236628168666,-2.031427063312217,2.2365594925158803,-1.8000353780189993,-0.012484198328600876,0.0,1.0,False
H2,linear_350,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",280,280,1.0340166793996384,2.9222465185281634,0.07402089931440309,-1.2106720834044018,0.8972295291336536,-0.979280398111184,0.05066687990507627,0.2933663730691478,0.2940356557564935,True
H2,linear_350,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",280,268,1.7285917580778736,9.051990002234064,1.425217199413041,-0.060084018826572286,223.06032184743412,0.17130766646664564,1.367221445416095,213.6189289731485,1.1151142992033515e-48,True
H2,linear_700,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",551,549,1.352861754643656,4.234554030332921,1.0288041165145896,-0.16442405149335498,233.30316283822583,0.06696763379986292,1.0167235455085102,231.79669365117672,1.2091777538349427e-52,True
H2,linear_700,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",504,553,1.09378166798074,4.017287081283446,0.0858755566546175,-2.590170286305923,1.7570918625300465,-2.358778601012705,-0.05701720069414282,0.0,1.0,False
H2,linear_700,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",506,552,1.1187229850177511,4.568615752478266,0.08316410481321897,-0.4323978838931943,1.5275464227826205,-0.20100619859997637,0.08259374232218032,1.4467920539165107,0.11452169644517451,True
H2,linear_700,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",473,541,1.5867960922366025,5.188516284900168,1.0815765941471136,0.01630546019587504,245.21724850085548,0.24769714548909294,1.0371374615512214,226.930040184345,1.3926398341876817e-51,True
H2,quantile_175,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",99,99,0.041972335714513774,0.060515394997320934,0.0012048696238727786,-2.3265415314858595,6.756656445454368e-05,-2.0951498461926414,-0.0005346346304006561,0.0,1.0,False
H2,quantile_175,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",99,99,0.04138124644167246,0.05880846846476763,0.0012948528076788001,-1.8936956654650285,8.275973426499772e-05,-1.6623039801718107,-3.3529958260060844e-05,0.0,1.0,False
H2,quantile_175,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",99,99,0.04207834651527822,0.05267047658197248,0.00047945352702669596,-2.2124570154653225,1.0855929734474024e-05,-1.9810653301721046,-0.00016232038566848272,0.0,1.0,False
H2,quantile_175,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",99,99,0.04207834651527822,0.05267047658197248,0.00047945352702669596,-2.2124570154653225,1.0855929734474024e-05,-1.9810653301721046,-0.00016232038566848272,0.0,1.0,False
H2,quantile_350,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",194,194,0.054870539831328016,0.15341666965958214,0.0014966626904796701,-1.650647182682464,0.00022397509248311964,-1.4192554973892462,0.0003177899245997183,9.239575327113503e-06,0.4987873501921891,True
H2,quantile_350,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",194,194,0.05445597339863447,0.14014532887140616,0.0024899651002073765,-2.108627921483834,0.0005862123823584253,-1.877236236190616,-0.0006037571419847281,0.0,1.0,False
H2,quantile_350,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",194,194,0.054973148663897575,0.1508668100279659,0.0010787275866710655,-0.9746603066397289,0.00011675832347229909,-0.743268621346511,0.0008395430921868712,6.448485798116188e-05,0.49679642960103926,True
H2,quantile_350,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",194,194,0.054973148663897575,0.1508668100279659,0.0010787275866710655,-0.9746603066397289,0.00011675832347229909,-0.743268621346511,0.0008395430921868712,6.448485798116188e-05,0.49679642960103926,True
H2,quantile_500,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",279,279,0.08067706531159477,0.22338895633081912,0.0016244518900681217,-2.764210734158571,0.00033428449102390623,-2.532819048865353,-0.0012695259634196716,0.0,1.0,False
H2,quantile_500,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",279,279,0.08066448801019419,0.22034785771686027,0.0009602858845781457,-2.7952884968757745,0.0001167502861834091,-2.5638968115825564,-0.0007688371107062546,0.0,1.0,False
H2,quantile_500,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",279,279,0.08072208943436017,0.22120829678250445,0.0008094356842656013,-2.977712123448589,8.319340153650767e-05,-2.746320438155371,-0.0007258528522164917,0.0,1.0,False
H2,quantile_500,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",279,279,0.08072208943436017,0.22120829678250445,0.0008094356842656013,-2.977712123448589,8.319340153650767e-05,-2.746320438155371,-0.0007258528522164917,0.0,1.0,False
H2,window_2.2_110,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7384567302661493,10.141324854528165,0.9315281754740752,-0.5487874208456321,120.09520677610647,-0.31739573555241424,0.8925857415001677,107.66546703086487,1.590994341899726e-25,True
H2,window_2.2_110,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",286,286,1.0481973989015163,3.239551937113141,0.050030219874845176,-1.5865697451413079,0.37064266818111946,-1.35517805984809,0.011979284666974356,0.01939270134715798,0.444623265344426,True
H2,window_2.2_110,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,286,1.0128310494510695,3.2709841409796825,0.010357251653408022,1.5355010287957536,0.01588125864094536,1.7668927140889714,-0.0022831080753323205,0.0,1.0,False
H2,window_2.2_110,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",286,274,1.9983645792303943,12.940878612867087,1.1421009911550384,0.038651460540433155,175.0232239877373,0.2700431458336511,1.092760254548949,161.3713082722685,2.8379957711078558e-37,True
H2,window_2.5_110,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",282,273,1.6747772152407987,9.372986686082244,0.9663022009661864,-0.5504653302167133,123.78640659451196,-0.3190736449234954,0.9226619712161016,109.93397169141087,5.065484757984769e-26,True
H2,window_2.5_110,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",282,282,1.0511886569298847,3.3654733840200928,0.043382760475196916,2.6945228073136986,0.24663025430726293,2.9259144926069167,-0.04253485315978932,0.0,1.0,False
H2,window_2.5_110,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",282,282,1.013007470342311,3.451714092046692,0.01399717282856142,1.2692098655973028,0.02946486272043103,1.5006015508905206,0.0007452987513769666,7.173109543145983e-05,0.49662123018739307,True
H2,window_2.5_110,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",282,275,1.7720643664691458,10.605707106021624,1.122432837783255,-0.023978049132154927,162.73985866070132,0.20741363616106298,1.0944616982796491,154.68486114676307,8.204114803953548e-36,True
H2,window_3_120,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",284,277,1.5484863014229042,7.9311782626170695,0.9026204755307667,-0.4265760615220154,111.31361970624732,-0.19518437622879747,0.900923108615043,106.68213580389431,2.613082403277524e-25,True
H2,window_3_120,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",284,284,1.0013195461390747,3.0045701083921803,0.03713908275742608,-2.050092285241933,0.20053377554677354,-1.8187005999487151,-0.005937132089414921,0.0,1.0,False
H2,window_3_120,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",284,284,1.014279820418661,2.955318646349808,0.06096978136255893,-2.087114070041544,0.5362529223829711,-1.855722384748326,-0.011976626897000825,0.0,1.0,False
H2,window_3_120,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",284,278,1.6002616902684976,8.273263928843804,0.8348230780026459,-0.2628226444727097,92.12388330885551,-0.03143095917949179,0.8367248657956521,92.01986663664275,4.290534259541945e-22,True
H2,window_2_70,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",300,299,1.1291879465742105,3.7166292218644847,0.3505150281340694,-0.8224594274684486,18.330502914230692,-0.5910677421752306,0.29358021999009626,12.581147180651215,0.00019482873994905746,True
H2,window_2_70,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",300,299,1.0509621140902776,3.5871694452682363,0.013104600929327552,2.5841922903011483,0.025348523965135428,2.8155839755943664,-0.012468750251844246,0.0,1.0,False
H2,window_2_70,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",300,300,1.014562398086792,3.2904728481387924,0.008391267315195815,1.5891200850324805,0.010656277513930945,1.8205117703256983,-0.0021790975326661096,0.0,1.0,False
H2,window_2_70,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",300,297,1.370638285523723,4.021155286838943,0.7040136593598663,-0.06163424791252742,72.1033441970078,0.1697574373806905,0.6923525565777219,69.97151226838605,3.0083572531776794e-17,True
H2,window_4_70,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",313,313,1.0076221977737265,2.5566525442493884,0.1466881214819605,-0.9729448733449461,3.3622532236553866,-0.7415531880517281,0.10884318517229659,1.744089826210768,0.09331072599140638,True
H2,window_4_70,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",313,313,0.9866497881297348,2.660017164674566,0.01364245235923539,2.1251653162103286,0.029225270290680783,2.3565570015035466,-0.009715608617665152,0.0,1.0,False
H2,window_4_70,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",313,313,1.0163265901121055,2.694945984751162,0.2691857834128119,-1.0968309026166514,11.47965683204194,-0.8654392173234335,0.1759055701544365,4.555389827043825,0.01640764639488215,True
H2,window_4_70,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",313,313,1.1739284192068558,3.367230867240119,0.5701795647756879,-0.47659513577110385,48.35257752761788,-0.24520345047788591,0.554063645067031,45.19450910499364,8.920229479427816e-12,True
H2,window_12_70,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",350,349,1.0789111756570657,4.010351254470015,0.03324255628325916,1.2253191215263555,0.1915735446771123,1.4567108068195733,0.004065870350775637,0.0029254415737227646,0.47843278483713575,True
H2,window_12_70,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",350,348,1.0750967012374348,3.948892011592868,0.043774151441684374,1.531821263644199,0.33062813696858484,1.7632129489374169,-0.008004646669948873,0.0,1.0,False
H2,window_12_70,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",350,350,1.0181450762044575,3.4913359402179887,0.0031906971665215333,1.353296810430697,0.0017604700342417345,1.584688495723915,-1.712166843962568e-05,0.0,1.0,False
H2,window_12_70,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",350,349,1.1534081637741633,3.8861653578269193,0.44675613428280375,-0.4632164224851945,35.143583439936265,-0.2318247371919766,0.4339296748681122,33.32138762001574,3.905937543805324e-09,True
H2,window_2_30,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",283,283,1.0523923618763542,3.255839694374398,0.11491637533183786,-1.2294208050320594,1.9102553271378042,-0.9980291197388416,0.06547737803271354,0.5659143064604564,0.2259435226344676,True
H2,window_2_30,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",283,283,1.0365232822649633,3.1642223193503445,0.01979566642130543,-1.8135368457074719,0.056499089655289936,-1.582145160414254,0.0004306769384853159,2.4483378524564614e-05,0.49802601445929867,True
H2,window_2_30,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",283,283,1.0223725554761658,2.997286555932608,0.007646957443836648,-2.4243937147192285,0.007950878800215833,-2.1930020294260104,-0.004251146036385962,0.0,1.0,False
H2,window_2_30,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",283,282,1.2955886792125653,3.9615090890622495,0.4906286932147224,-0.19829464054044751,31.707809915191547,0.033097044752770394,0.48982249417788054,31.669817698609393,9.137012857958585e-09,True
G1,log_175_shift0.0,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",145,130,2.5757052393268105,13.301961474787682,1.508034655695345,-0.6149448780077383,165.9482414189472,-0.38355319271452043,1.4439497320267118,142.1802365606285,4.440601089901214e-33,True
G1,log_175_shift0.0,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",145,145,1.2419466866865567,3.1759506026223154,0.0868790960164175,-1.649883741335017,0.5779069961715777,-1.418492056041799,0.020102713758030487,0.02755779474429687,0.4340763480072685,True
G1,log_175_shift0.0,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",145,145,1.0071118582740914,2.6677004353564313,0.012446904828322976,-2.387704009813229,0.010520890966802199,-2.156312324520011,-0.006042372449223025,0.0,1.0,False
G1,log_175_shift0.0,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",145,140,1.754207673028641,7.401502152160563,0.9504633155459912,0.06981571266726842,59.33714040592247,0.30120739796048634,0.8849439483543564,53.40311755637509,1.3583269482200737e-13,True
G1,log_175_shift0.25,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",143,136,2.0305550191066106,8.162091973853082,1.2726814174218997,-0.2473791941123951,108.51864358579905,-0.015987508819177182,1.2740994964312296,108.48801460632808,1.0505852277548772e-25,True
G1,log_175_shift0.25,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",143,143,1.135422050975298,3.2722704204247717,0.08340309297956201,-0.8305515733902501,0.5152485378455651,-0.5991598880970321,0.07252931391363093,0.35156223106696416,0.2766150592181307,True
