folds,block,winner,name,family,degree,spline_smoothing_factor,a_failed,b_failed,failed,a_total_poisson_deviance,b_total_poisson_deviance,a_deviance_per_bin,b_deviance_per_bin,combined_validation_bins,combined_total_poisson_deviance,combined_deviance_per_bin
3,16,spline_s2,cheb_d9,chebyshev,9,1.0,,,,8666839.214887911,8607.93635415903,30198.046044905615,29.992809596372926,574,8675447.15124207,15114.019427250993
3,16,spline_s2,cheb_d10,chebyshev,10,1.0,,,,1062.3773615925772,9237.628472001665,3.7016632808103735,32.18685878746225,574,10300.005833594241,17.944261034136307
3,16,spline_s2,cheb_d11,chebyshev,11,1.0,,,,699771.8030166975,67351921.40315141,2438.229278803824,234675.684331538,574,68051693.2061681,118556.9568051709
3,16,spline_s2,cheb_d12,chebyshev,12,1.0,,,,4.23911648552904e+22,1.2123904423998396e+22,1.477044071612906e+20,4.22435694215972e+19,574,5.45150692792888e+22,9.49739882914439e+19
3,16,spline_s2,bernstein_d5,bernstein,5,1.0,,,,1382.380638669323,2214.2502163516137,4.8166572775934595,7.715157548263463,574,3596.630855020937,6.2659074129284615
3,16,spline_s2,bernstein_d7,bernstein,7,1.0,,,,2780372.6211384954,5878208.218849025,9687.7094813188,20481.56173814991,574,8658580.83998752,15084.635609734356
3,16,spline_s2,bernstein_d9,bernstein,9,1.0,,,,8666839.214884551,8607.936354160553,30198.04604489391,29.992809596378233,574,8675447.151238712,15114.019427245143
3,16,spline_s2,bernstein_d12,bernstein,12,1.0,,,,4.239116485528097e+22,1.2123904424033684e+22,1.4770440716125772e+20,4.224356942172016e+19,574,5.451506927931465e+22,9.497398829148894e+19
3,16,spline_s2,spline_s0.5,spline,7,0.5,,,,1.659105769147863e+23,9760434280840.363,5.7808563384942966e+20,34008481814.774784,574,1.6591057692454675e+23,2.890428169417191e+20
3,16,spline_s2,spline_s1,spline,7,1.0,,,,2570449583.4567723,83780.08137889371,8956270.325633353,291.9166598567725,574,2570533363.5381513,4478281.121146605
3,16,spline_s2,spline_s2,spline,7,2.0,,,,1069.818624085984,2433.6467051750096,3.72759102468984,8.479605244512229,574,3503.4653292609937,6.103598134601034
3,24,spline_s2,cheb_d5,chebyshev,5,1.0,,,,2730.72016732245,5950.2416974595235,9.514704415757665,20.732549468500082,574,8680.961864781973,15.123626942128874
3,24,spline_s2,cheb_d6,chebyshev,6,1.0,,,,9102.986900724918,17482.080833212964,31.71772439276975,60.91317363488837,574,26585.06773393788,46.31544901382906
3,24,spline_s2,cheb_d7,chebyshev,7,1.0,,,,3077841.4649615684,11141109.493094586,10724.186289064699,38819.19684005082,574,14218950.958056154,24771.691564557757
3,24,spline_s2,cheb_d8,chebyshev,8,1.0,,,,373099664.94236296,9754424.437993765,1299998.8325517874,33987.54159579709,574,382854089.3803567,666993.1870737922
3,24,spline_s2,cheb_d9,chebyshev,9,1.0,,,,2992868.088346379,2456.200921026144,10428.111806084944,8.558191362460432,574,2995324.289267405,5218.334998723702
3,24,spline_s2,cheb_d10,chebyshev,10,1.0,,,,21705.911945053525,12399449.609631978,75.63035520924574,43203.65717641804,574,12421155.521577032,21639.643765813646
3,24,spline_s2,cheb_d11,chebyshev,11,1.0,,,,5449659.439005769,5823934278.251291,18988.360414654246,20292453.93118917,574,5829383937.690297,10155721.145801911
3,24,spline_s2,cheb_d12,chebyshev,12,1.0,,,,5.3073375269394846e+22,3.5025631277283526e+22,1.8492465250660224e+20,1.2204052709854888e+20,574,8.809900654667838e+22,1.5348258980257556e+20
3,24,spline_s2,bernstein_d5,bernstein,5,1.0,,,,2730.720167322402,5950.241697459419,9.5147044157575,20.732549468499716,574,8680.96186478182,15.123626942128608
3,24,spline_s2,bernstein_d7,bernstein,7,1.0,,,,3077841.4649616466,11141109.493094776,10724.18628906497,38819.19684005148,574,14218950.958056422,24771.691564558227
3,24,spline_s2,bernstein_d9,bernstein,9,1.0,,,,2992868.0883460385,2456.200921025906,10428.111806083758,8.558191362459603,574,2995324.2892670645,5218.334998723109
3,24,spline_s2,bernstein_d12,bernstein,12,1.0,,,,5.307337526940498e+22,3.5025631277409074e+22,1.8492465250663757e+20,1.2204052709898632e+20,574,8.809900654681406e+22,1.5348258980281195e+20
3,24,spline_s2,spline_s0.5,spline,7,0.5,,,,1.659105769147863e+23,155464.0195809267,5.7808563384942966e+20,541.6864793760511,574,1.659105769147863e+23,2.8904281692471483e+20
3,24,spline_s2,spline_s1,spline,7,1.0,,,,210651.74287560192,20225559402.18121,733.978198172829,70472332.41178122,574,20225770053.924084,35236533.194989696
3,24,spline_s2,spline_s2,spline,7,2.0,,,,1271.7549527018723,3707.054741473595,4.4312019257904955,12.916567043462004,574,4978.8096941754675,8.67388448462625
3,32,spline_s2,cheb_d5,chebyshev,5,1.0,,,,2896.238045064363,10872.968938174221,10.091421759806144,37.88490919224467,574,13769.206983238584,23.988165476025408
3,32,spline_s2,cheb_d6,chebyshev,6,1.0,,,,15434.553559325286,15047.441550062376,53.778932262457445,52.430109930530925,574,30481.995109387663,53.10452109649419
3,32,spline_s2,cheb_d7,chebyshev,7,1.0,,,,4451096.173601558,357756804798.7341,15509.045901050726,1246539389.5426273,574,357761255894.90765,623277449.2942642
3,32,spline_s2,cheb_d8,chebyshev,8,1.0,,,,387873929.55487126,27147148.391697083,1351477.106462966,94589.36721845674,574,415021077.94656837,723033.2368407114
3,32,spline_s2,cheb_d9,chebyshev,9,1.0,,,,6236044.2897725655,24475.970086304063,21728.377316280716,85.28212573625109,574,6260520.25985887,10906.829721008484
3,32,spline_s2,cheb_d10,chebyshev,10,1.0,,,,6.291407133138512e+22,5.4032299321784015e+22,2.192127920954185e+20,1.8826585129541468e+20,574,1.1694637065316913e+23,2.037393216954166e+20
3,32,spline_s2,cheb_d11,chebyshev,11,1.0,,,,71044.37001724257,17045260.55605907,247.54135894509608,59391.15176327202,574,17116304.92607631,29819.346561108556
3,32,spline_s2,cheb_d12,chebyshev,12,1.0,,,,2.0698608807650813e+23,2.0996867759412125e+23,7.2120588179968e+20,7.315981797704574e+20,574,4.169547656706294e+23,7.264020307850687e+20
3,32,spline_s2,bernstein_d5,bernstein,5,1.0,,,,2896.238045064357,10872.968938174346,10.09142175980612,37.88490919224511,574,13769.206983238702,23.988165476025614
3,32,spline_s2,bernstein_d7,bernstein,7,1.0,,,,4451096.173601519,357756804798.7419,15509.04590105059,1246539389.5426548,574,357761255894.91547,623277449.2942778
