label,start,size,candidate,analysis_bins,background_fit_bins,residual_rms,residual_max_abs,fixed_omega_amplitude,fixed_omega_phase,fixed_omega_delta_chi2,phase_offset_from_prediction,locked_signed_amplitude,locked_delta_chi2,locked_local_p_one_sided,positive_sign
H2,160,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.8470888225146893,12.399235388714164,1.0031343466645946,-0.25644579105379034,123.72518640044973,-0.025054105760572428,1.0048649026892398,123.63266400140276,5.068823191692151e-29,True
H2,168,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.8568084440690864,12.454031541337864,1.0190434639655779,-0.23825608239399929,132.11722939268236,-0.0068643971007813775,1.0198241785377533,132.11033233690864,7.076526648700024e-31,True
H2,176,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.8520306064233119,12.415312152980313,0.954946232101173,-0.2467892163369732,120.53452159872768,-0.015397531043755297,0.9560126258852203,120.50522985281634,2.4518667473015967e-28,True
H2,184,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.8330356193789834,12.321522104193603,0.9237861108888077,-0.26656741992636834,109.21462813674907,-0.03517573463315043,0.9241481436223087,109.06881124580082,7.837433907179618e-26,True
H2,192,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,261,1.7930721541619536,12.078505585324825,0.8650180541732397,-0.23895804330741438,88.72229083223863,-0.007566358014196473,0.8652569391400552,88.71607016637336,2.278738880264799e-21,True
H2,200,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,261,1.7900366553170675,12.018488437020054,0.8416135327818954,-0.28060188092981303,83.39706353472468,-0.04921019563659512,0.8453455933212456,83.14856192715149,3.8056357264408083e-20,True
H2,208,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.8179038599723065,12.27214562985593,0.9124954781945843,-0.3308154871439869,106.4599343233516,-0.09942380185076899,0.9209604809877749,105.33960693398274,5.144935763483915e-25,True
H2,216,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.8303506108563692,12.461381150757555,0.9310720743927293,-0.30879018789226653,115.62730817846091,-0.07739850259904862,0.9349823805979801,114.94114526544274,4.0534067805144426e-27,True
H2,224,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.8168452100087218,12.410387469008954,0.8759693469212902,-0.26733321732949794,99.6328486022154,-0.03594153203628003,0.8766264169583318,99.49649748318063,9.82552873072352e-24,True
H2,232,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.791706097253684,12.19370696439824,0.8444438874265269,-0.28092239538695996,88.46521299837514,-0.049530710093742054,0.8455166601717639,88.21092601394957,2.9417015539024314e-21,True
H2,240,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.788413461032162,12.033841840057697,0.86698232815446,-0.31251478658092885,94.64460424527203,-0.08112310128771094,0.8714315011660906,93.9295317013399,1.6347967314916465e-22,True
H2,248,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.8165863140602607,12.101371306776004,0.9061881838104803,-0.3297831084412468,108.95062996689614,-0.09839142314802889,0.9113124694720435,107.85870995314326,1.4431915723207493e-25,True
H2,256,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.8477609693984987,12.497539349863793,0.9181978497943248,-0.30622370853965164,111.57184272380994,-0.07483202324643373,0.9193514642601004,110.9328035411445,3.060535746940265e-26,True
H2,264,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,262,1.8487740539420656,12.718169913413899,0.8987170571392741,-0.29606810636156417,100.11747607327914,-0.06467642106834624,0.8981653433322675,99.64042784863625,9.136796721961572e-24,True
H2,272,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,263,1.77004979482554,12.220908565489271,0.8693743790238231,-0.27928153675420375,88.41788006199681,-0.047889851460985844,0.8713359577855851,88.16399784514533,3.0123262194490083e-21,True
H2,280,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,264,1.647270954564209,10.950626609018565,0.8945542966636537,-0.20354783607261343,94.5326939181657,0.027843849220604483,0.8907525602921583,94.44489100385044,1.2600585917682864e-22,True
H2,288,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,266,1.5623676813247582,9.102116588306382,0.9922851298043465,-0.1720271630736278,124.43333576186217,0.0593645222195901,0.9830437098358985,123.97037053886652,4.2755497868344953e-29,True
H2,296,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",271,264,2.0237762330189915,14.95191307711093,0.7767290726693451,-0.23993141928801845,79.57553760219116,-0.00853973399480054,0.7771262997636118,79.56965479441715,2.327603480035967e-19,True
H2,304,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",276,271,1.5970945452784773,12.93702360086257,0.6931015362454377,-0.24345722294428235,62.7784199604323,-0.01206553765106444,0.6934104861613974,62.768496304454175,1.162439877873939e-15,True
H2,312,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",284,278,1.6432723759687902,12.468144924877633,0.8208463555497956,-0.23096403361947676,89.1277597431764,0.0004276516737411473,0.8208234904167395,89.12774151632152,1.850620620332842e-21,True
H2,320,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",285,278,1.562593176902176,9.632191884294311,0.9075523144940902,-0.46173521190844324,114.61445707867222,-0.23034352661522534,0.8994902331647504,108.30298449354598,1.153384719149071e-25,True
H2,328,16,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",277,270,1.6391940630886106,11.403103804409001,0.9192607662555811,-0.7245032850797578,120.39309700784463,-0.49311159978653996,0.8392131230683585,93.92788036466641,1.636161180084438e-22,True
H2,0,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.7173680501267337,11.070255299123808,0.9468891999216764,-0.35685747920404115,108.30411798327907,-0.12546579391082324,0.9491707796965054,106.39912877995391,3.0142117772147344e-25,True
H2,8,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",263,254,1.8080286134338084,12.067403349990034,0.9682569473183684,-0.32094627147504723,116.01982664844456,-0.08955458618182932,0.9738450224011518,114.97182915768065,3.991170434933869e-27,True
H2,16,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",266,257,1.8387215354373314,12.349248802594492,0.9625843032619331,-0.27952353811834374,115.65865691696592,-0.04813185282512583,0.9660152589003823,115.3604803594178,3.280840645545258e-27,True
H2,24,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",273,264,1.818263813860011,12.353455173877382,0.9214401653318247,-0.30515260929522414,109.37627177182162,-0.07376092400200623,0.9238152036904878,108.72511682309482,9.321364484712254e-26,True
H2,32,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",273,264,1.8267178789059717,12.336199944417258,0.9173071410422496,-0.2637619073833661,102.5746385359281,-0.032370222090148164,0.9196500983383401,102.44787123358333,2.2143467380496453e-24,True
H2,40,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",265,256,1.8437503473953396,12.296099003651413,0.9136532066825276,-0.26784287681825636,100.45777026376743,-0.03645119152503845,0.9172550167864263,100.30805474818499,6.522260917824514e-24,True
H2,48,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",262,253,1.875374075595771,12.383534272303171,0.9742915630947554,-0.3258153357341331,120.16500144178099,-0.09442365044091522,0.9817404381401523,119.08756343195944,5.010346297525178e-28,True
H2,56,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.9033259422996798,12.442478305769784,1.0141076853010038,-0.34238744550824596,127.02918913148267,-0.11099576021502805,1.019563702566828,125.45313212084773,2.025220960765027e-29,True
H2,64,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.9118730941034134,12.47260328019586,1.0539072266858769,-0.353702432155921,136.40937287338272,-0.12231074686270312,1.0540620253882482,134.26978436957074,2.3846867077325693e-31,True
H2,72,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.90647250249494,12.468027978942658,1.1196386601256052,-0.3017861787553064,149.7678166123452,-0.07039449346208848,1.1220784440815388,148.93093975908062,1.4845890819772136e-34,True
H2,80,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.9065689561130397,12.507572957348085,1.0994264785010048,-0.23982551717906794,143.9356716057348,-0.008433831885850033,1.1002435900604879,143.9240834276036,1.845690533195228e-33,True
H2,88,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.9076008739221755,12.521590791009821,1.0718752169549475,-0.21530873522366545,139.08269669005733,0.01608295006955246,1.070256596645524,139.04380292928045,2.1542043375022586e-32,True
H2,96,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",259,250,1.8937628840486218,12.519834100561567,1.0197289781093424,-0.2445228497512952,129.2912461325659,-0.0131311644580773,1.0204310557961929,129.2678719370001,2.962825043719104e-30,True
H2,104,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",267,258,1.8720042396186303,12.482161918293203,0.9773695863415481,-0.3090022542125637,122.02898909261694,-0.07761056891934581,0.9768923378955899,121.25493067278899,1.6802583268380676e-28,True
H2,112,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",275,266,1.850916293023408,12.4728646055987,0.9775246286629005,-0.3240079382948608,122.50539743125398,-0.09261625300164289,0.9761860569879308,121.34103281419698,1.6088943137015523e-28,True
H2,120,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",281,272,1.8256495164759352,12.414418078609204,0.9651645191976883,-0.289014234736578,122.31538019818981,-0.057622549443360094,0.9668466081877675,121.86467788150208,1.2356604289219255e-28,True
H2,128,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",277,268,1.8147568704597956,12.27378411412832,0.946927330583565,-0.21171001747966486,117.98092775641408,0.019681667813553044,0.9458385547660167,117.93186186821276,8.97239654387921e-28,True
H2,136,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",269,260,1.8062821576238262,12.107179341750161,0.9440425254511609,-0.12028651989600714,111.42596372299215,0.11110516539721077,0.93477207823727,109.88882956460668,5.182163760786676e-26,True
H2,144,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",261,252,1.8232968154363005,12.064786784544625,0.9720722293027139,-0.08293271472833888,111.96414701207891,0.14845897056487903,0.9540751059122494,109.08684114443656,7.76646671727008e-26,True
H2,152,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,245,1.8522629513143152,12.08727883374094,0.9820606705420571,-0.09212393871112994,111.70378132801852,0.13926774658208796,0.9618072823056678,109.18154037447164,7.404141127357866e-26,True
H2,160,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.88822552958504,12.372766371381774,1.035014640989496,-0.20714814413185392,128.12136691232615,0.024243541161363985,1.0323242185160573,128.03759584963097,5.506840714308189e-30,True
H2,168,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.8667155348985975,12.260638767653147,1.0149354434274507,-0.16310671732602552,123.82637875822252,0.06828496796719238,1.0076561122622714,123.20348182401028,6.292833231929985e-29,True
H2,176,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,245,1.8043159485034836,11.873388775084885,0.8618826689219463,-0.07951363663333952,85.72775964895663,0.1518780486598784,0.8467079147389438,83.49279413097395,3.197432324017266e-20,True
H2,184,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,245,1.7621549517119348,11.5987829714083,0.720079754457753,-0.12284769276631828,55.931768032755826,0.10854399252689963,0.7112057484332011,55.10848687685075,5.702867799064469e-14,True
H2,192,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.7511288217596752,11.653179965276736,0.7145193200267165,-0.28912773419629845,55.599840108106946,-0.05773604890308054,0.7183887022109645,55.372062633787436,4.9872019568951384e-14,True
H2,200,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.7939897196777599,11.938407457610513,0.8095356966128159,-0.3591337488407201,77.33082042616331,-0.12774206354750214,0.8181910987151535,75.9731648607767,1.4377299543282547e-18,True
H2,208,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.8315381214331323,12.288074877042241,0.8859809588413875,-0.2863989468949251,95.55259034803339,-0.055007261601707214,0.890002247881156,95.25653498094573,8.36225866142685e-23,True
H2,216,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.7411017675700549,11.806003934420835,0.7949692430507068,-0.12355285374649828,75.52142009343595,0.10783883154671962,0.784772973785047,74.57920679241681,2.9126770244543244e-18,True
H2,224,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,247,1.6320839438208465,10.88479737909077,0.6232917786677945,-0.06554115777824879,45.25245198046662,0.16585052751496912,0.6081964837803195,43.82798002578102,1.792712158805367e-11,True
H2,232,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,249,1.516737849398741,9.074322381828711,0.5404268604741329,-0.22460762405936394,34.60468494362408,0.006784061233853971,0.5400833086628469,34.60286880877493,2.021549988573271e-09,True
H2,240,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,245,1.717371808882207,11.147268097766576,0.7815789601849249,-0.39245192130410744,76.30531433588294,-0.16106023601088953,0.7825874639036733,74.24308328040274,3.4533194487311664e-18,True
H2,248,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,246,1.864841329013244,12.412098276804818,0.9048090952167144,-0.3093660542036401,99.08329969310421,-0.0779743689104222,0.9058973464759382,98.43784252900343,1.6769420396716933e-23,True
H2,256,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,247,1.812698147939132,12.578756727801585,0.7848818202276071,-0.21031728480400777,69.45753562151117,0.021074400489210134,0.7840369960334698,69.42106870189662,3.976726100516835e-17,True
H2,264,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,248,1.5664564681370619,10.378477007525753,0.6515463844276643,-0.047811744977984044,44.476631284553605,0.18357994031523386,0.6303216865396363,42.55736259729156,3.431970704644895e-11,True
H2,272,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,251,1.4722402116390345,9.025789103663858,0.6905232968711597,-0.30269248914556823,53.26506922297153,-0.07130080385235033,0.6957930079094674,52.947296315669405,1.7130965654015375e-13,True
H2,280,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",255,253,1.438783672919782,7.894280019741699,0.8804505152867497,-0.3193486673506747,92.90690481717485,-0.08795698205745678,0.8875966853169456,92.1560117510453,4.005284994846695e-22,True
H2,288,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",260,255,1.7719980801985347,15.230736148275508,0.6674176284834846,0.014580133611272977,53.28027148237118,0.24597181890449088,0.6316880292444166,49.946312415704256,7.900537722233552e-13,True
H2,296,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",268,263,1.6608021755830904,13.801836327363192,0.6369971773141269,-0.19490453219720486,52.55465635100927,0.03648715309601305,0.6353120303666826,52.48299353871653,2.169951377901206e-13,True
H2,304,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",274,273,1.2538050953466862,5.85227657153745,0.6539747557393315,-0.35926969405278325,56.49977880890958,-0.12787800875956534,0.6525130503837571,55.52356698236133,4.617262521246101e-14,True
H2,312,32,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",274,270,1.3262786550508563,6.556493442922737,0.7564423552219831,-0.7114276442610904,79.99310901390106,-0.48003595896787243,0.6917883941640771,63.022542145709565,1.0217718910609801e-15,True
G1,0,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7275190044694144,8.48966635878821,0.9381795200705587,-0.16234355471866765,116.74286151973251,0.06904813057455025,0.9313274485064797,116.12343524280811,2.2330780800098024e-27,True
G1,1,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7072681789588968,8.225944118887115,0.9429512556578903,-0.1275514911231761,117.39527800577389,0.10384019417004181,0.9309386333608541,115.98215997696809,2.3979571214839988e-27,True
G1,2,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7269969425920988,8.468615034252775,0.9349199012757091,-0.15836715613589414,115.79218215755895,0.07302452915732377,0.9276099152878671,115.10354879482759,3.73467855282728e-27,True
G1,3,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7066911863114187,8.236099692226203,0.944983784759676,-0.13184854417897926,117.8673751162894,0.09954314111423865,0.9336913490159943,116.56131137328885,1.7906739727140963e-27,True
G1,4,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7264137552492906,8.467397489901755,0.9352076260421801,-0.1593647388122976,115.76913400277442,0.07202694648092031,0.9280497620669648,115.09795071679275,3.745236265663028e-27,True
G1,5,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7232880146000846,8.48197289740679,0.9416842018058655,-0.15953235403874558,117.31978792385621,0.07185933125447234,0.9344997332320323,116.64203509531796,1.7192527608687946e-27,True
G1,6,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7271169755754971,8.473113855968066,0.9380839403578,-0.1590680681100674,116.35611092027443,0.0723236171831505,0.9308589058324359,115.67443909223141,2.8004607661900014e-27,True
G1,7,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7272430982927065,8.472611595142036,0.9380819311981626,-0.1594540830133669,116.30014647963003,0.07193760227985102,0.9308959756298592,115.62536233080334,2.8706285184900463e-27,True
G1,8,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7241742770105926,8.47827932225322,0.9393654605003711,-0.16363150938796653,116.62075646768517,0.06776017590525138,0.9327025119760086,116.02001902123754,2.3526142784211855e-27,True
G1,9,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7272375986265947,8.472404433183213,0.9389889414235337,-0.15895394202810204,116.40467752994584,0.07243774326511587,0.9316865707773148,115.71854750083833,2.7388614331739072e-27,True
G1,10,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7258260952947462,8.480626092742812,0.9408423663934181,-0.1623572493015457,116.8658965371036,0.06903443599167222,0.9339520160242134,116.23994054336674,2.105673097416163e-27,True
G1,11,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7263647166440204,8.480359477779961,0.9412395388047793,-0.1613949372954499,116.90895414909994,0.069996747997768,0.9341872295683086,116.26473504939418,2.0795115694178784e-27,True
G1,12,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7250143185842803,8.458963188003851,0.9384008148425201,-0.15343259207480164,116.05474553968065,0.07795909321841626,0.9302422676408435,115.2606035659444,3.4503095547627765e-27,True
G1,13,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.724421463197451,8.488047424863776,0.9443639563834918,-0.16239617376875654,117.6451052422932,0.06899551152446137,0.9373527279625798,117.01481480579423,1.4246564472389985e-27,True
G1,14,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.726128332683854,8.483503930066407,0.9431733424021825,-0.16008388367775703,117.30031424854224,0.07130780161546088,0.9358216537067839,116.62883582482084,1.7307330423411994e-27,True
G1,15,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7081007217594646,8.236064223357731,0.9500007336752737,-0.126145212790071,118.49283806043513,0.10524647250314692,0.9373309092194968,117.01191624497415,1.4267400518638317e-27,True
G1,16,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7259631256422505,8.460977219664084,0.9379901634739868,-0.15339538688380527,115.91818389942864,0.07799629840941263,0.9296713477030842,115.12410981532082,3.69615622677978e-27,True
G1,17,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.727221386757573,8.471647821290233,0.9400797856205323,-0.15540545844650241,116.48364919243306,0.0759862268467155,0.9319940324137963,115.72673101242833,2.7275827321357767e-27,True
G1,18,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7248863071996214,8.456655951875351,0.9364079606642188,-0.1524351664190964,115.55754774146317,0.0789565188741215,0.927897740064569,114.74706157033279,4.470187841289855e-27,True
G1,19,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7264347486284868,8.480989039288321,0.9426971826948427,-0.1556264388320276,117.20162477332633,0.07576524646119032,0.9345631922722019,116.44544689397787,1.8984037020417785e-27,True
G1,20,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7272399350045047,8.472304481361201,0.9394299144909907,-0.15444454565850524,116.41694702941072,0.07694713963471267,0.9311341392409482,115.64278324666975,2.8455218161753716e-27,True
G1,21,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7246383442664404,8.48454137718545,0.9441446974865355,-0.15379504072500144,117.63003721767222,0.07759664456821647,0.9356981497477805,116.8352401160023,1.5596685630180707e-27,True
G1,22,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7254553550158676,8.481583924338716,0.9425687048227507,-0.1530880946743378,117.28336492060305,0.07830359061888013,0.9340250068074578,116.47716197401962,1.868286907173088e-27,True
G1,23,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7204757716259382,8.452673819486302,0.9323463813130303,-0.15525361036104837,114.84596989013608,0.07613807493216955,0.9242040772685219,114.10049192058068,6.193455913957559e-27,True
G1,24,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7246146147119026,8.462106523283987,0.9340376589752336,-0.1559908298031899,115.33553078819557,0.07540085549002801,0.9259907221773679,114.60211754148418,4.809166837222617e-27,True
G1,25,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.70656866552978,8.472635273368128,0.9165080144354769,-0.1790421425411308,111.46094729033996,0.052349542752087114,0.9115847756105484,111.12040182050214,2.784200008467314e-26,True
G1,26,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7251497425379372,8.466319324596096,0.9340425581902735,-0.1578241965688664,115.48482268902455,0.07356748872435151,0.9262833984071276,114.78724550614675,4.380515103860122e-27,True
G1,27,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7214002766237997,8.464869404615738,0.9329124117601353,-0.16136263229203407,115.31536009661795,0.07002905300118384,0.9256727629911825,114.6849604455515,4.61239451861505e-27,True
G1,28,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7269296372520804,8.473275701840338,0.9364296745484769,-0.1531572455380637,116.10730399101999,0.0782344397551542,0.9280426897874321,115.31518599861977,3.356638254021835e-27,True
G1,29,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7259995502047691,8.473108545444251,0.9364574582201264,-0.15110428833214412,116.12493540881951,0.08028739696107379,0.9278093378813069,115.29098782712299,3.3978477831746056e-27,True
G1,30,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7246848063154439,8.473670699433894,0.9346922310382718,-0.16325528025839126,115.90777834843459,0.06813640503482665,0.9277853514986986,115.30918877526881,3.366804708365539e-27,True
G1,31,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7228388328203788,8.476777468107466,0.9354356216033087,-0.16674928909881948,116.16879515013818,0.06464239619439843,0.9290169184238033,115.62915619227033,2.8651420718243122e-27,True
