label,model,amplitude,q,naive_p,naive_se,deviance,residual_rms,lag1,edf,fit_bins,converged
H1,pspline_16_100,0.4641164691397388,28.85923872729377,3.89168770837846e-08,0.08639419139877527,342.28610359219846,1.086726550694643,,9.590030447179938,,True
H1,pspline_24_0.1,-0.00013940992925911237,0.0,1.0,0.08639419139877527,239.86058902965976,0.9110877478793047,,27.187207588429754,,True
H1,pspline_24_1,0.004546067857990678,0.0027688711077840586,0.4790173152822953,0.08639419139877527,242.97531016833614,0.9168279454850901,,23.937372378472958,,True
H1,pspline_24_10,0.049474692878069326,0.3279420637734308,0.28343669776883285,0.08639419139877527,258.2089306389499,0.9455847387605087,,18.155869463820558,,True
H1,pspline_24_100,0.26698099263087,9.549741114512708,0.0009998881007345388,0.08639419139877527,300.51578479692677,1.017738017024711,,12.321452456069643,,True
H1,pspline_40_0.1,6.309595115282647e-05,5.333765214980105e-07,0.4997086419816911,0.08639419139877527,225.5511891526,0.8826181248546173,,40.68353171377149,,True
H1,pspline_40_1,0.0015389865192350328,0.00031732226299659307,0.4928938009349055,0.08639419139877527,228.64389684255963,0.88888968751228,,35.095767066160214,,True
H1,pspline_40_10,0.012231680476873355,0.020044866438865182,0.44370592452375335,0.08639419139877527,239.33570445467842,0.910393166464493,,25.921272242470614,,True
H1,pspline_40_100,0.09684643062281695,1.256603165672426,0.13114752283676306,0.08639419139877527,264.98436536263745,0.9565929846566678,,17.240509758691957,,True
H1,cms_dijet_form,0.8060965114589965,87.05726012060694,5.271216620874434e-21,0.08639419139877527,493.39633599713716,1.317911706774954,,4.999999999999998,,True
H1,local_0.15,0.10051702281940038,1.3536617124076,0.12231949500315525,0.08639419139877527,272.286656159039,0.9561407073569518,,17.362299600352976,,True
H1,local_0.3,0.5040965097594593,34.04538835497888,2.6920682091610208e-09,0.08639419139877527,359.7727996123503,1.0987927057894455,,9.4596673001958,,True
H1,local_0.5,0.7300957622681656,71.41518520814735,1.447180080951302e-17,0.08639419139877527,471.9386988461896,1.2457088305640396,,6.310623127856275,,True
H2,cheb_d5,1.023085394848811,140.23443895410418,1.1828172862357716e-32,0.08639419139877527,760.0940155972975,1.6805897157539138,0.5769201110896797,adaptive/unreported,276,
H2,cheb_d6,1.018602278073738,139.00812895456616,2.193251054587179e-32,0.08639419139877527,717.7023475299229,1.64584733924723,0.5621726782106568,adaptive/unreported,280,
H2,cheb_d7,0.9393397880435951,118.216023923035,7.7748023202864815e-28,0.08639419139877527,800.9089211805647,1.818203709755131,0.6089159735658128,adaptive/unreported,278,
H2,cheb_d8,0.6417724737057849,55.181446814665726,5.495061283313994e-14,0.08639419139877527,534.6471809593432,1.3880105570147088,0.40256929762345933,adaptive/unreported,283,
H2,cheb_d9,0.36110885398702547,17.47057445897671,1.458945780409744e-05,0.08639419139877527,385.26563904690516,1.1618872686708215,0.1932564532412381,adaptive/unreported,285,
H2,cheb_d10,0.3456196692036297,16.003973070049376,3.160484731895024e-05,0.08639419139877527,384.7599606302744,1.1652540412466874,0.19270241452265116,adaptive/unreported,285,
H2,cheb_d11,0.19717710769573918,5.208874516114237,0.011235938605750593,0.08639419139877527,356.66701284266554,1.1074853613903097,0.11462289501069127,adaptive/unreported,287,
H2,cheb_d12,-0.043097086341154084,0.0,1.0,0.08639419139877527,322.2643978337581,1.0530075574201874,0.047809354569075944,adaptive/unreported,287,
H2,bernstein_d5,1.0230853948488035,140.2344389541021,1.182817286237007e-32,0.08639419139877527,760.0940155972943,1.6805897157539107,0.5769201110896788,adaptive/unreported,276,
H2,bernstein_d7,0.9393397880436035,118.21602392303713,7.774802320278124e-28,0.08639419139877527,800.9089211805708,1.8182037097551447,0.6089159735658145,adaptive/unreported,278,
H2,bernstein_d9,0.3611088539870142,17.470574458975616,1.458945780410584e-05,0.08639419139877527,385.2656390469059,1.1618872686708233,0.19325645324123747,adaptive/unreported,285,
H2,bernstein_d12,-0.04309708634116471,0.0,1.0,0.08639419139877527,322.26439783375116,1.0530075574201783,0.04780935456908138,adaptive/unreported,287,
H2,spline_s0.5,0.0068143738477903235,0.006221324057204213,0.4685658768798915,0.08639419139877527,150.1005149917908,0.7175225596305336,-0.4387673922319223,adaptive/unreported,287,
H2,spline_s1,-0.01386354383192138,0.0,1.0,0.08639419139877527,298.46660788624183,1.0124924408848124,-0.023223215513235473,adaptive/unreported,287,
H2,spline_s2,1.0275227941014335,141.45354673960787,6.402328894940989e-33,0.08639419139877527,936.6746107444554,1.940143500749508,0.6718074176633432,adaptive/unreported,277,
H2,cheb_d2,1.112135854087649,165.70919054188818,3.201553980781229e-38,0.08639419139877527,4498.195464415285,3.5703573622123903,0.9138306235926146,adaptive/unreported,161,
H2,cheb_d3,1.0326591904855844,142.87128163253135,3.135773297692079e-33,0.08639419139877527,982.8602323453889,1.9993162182742332,0.6890041745696167,adaptive/unreported,273,
H2,cheb_d14,0.03950957568946235,0.20913929648859816,0.3237214262528462,0.08639419139877527,310.98804175721585,1.034578442853861,0.025419849026921106,adaptive/unreported,287,
H2,cheb_d16,-0.013703924253116938,0.0,1.0,0.08639419139877527,302.77742399889087,1.0185703130686359,-0.003531604857258703,adaptive/unreported,287,
H2,cheb_d20,0.0022180702688770486,0.0006591458356698637,0.4897587465616251,0.08639419139877527,286.8696685578216,0.9922797399580255,-0.04007445160561284,adaptive/unreported,287,
H2,spline_s0.25,0.004169881573195073,0.002329583885307659,0.48075221992284617,0.08639419139877527,75.77030582387614,0.5093402029628974,-0.5893910032811616,adaptive/unreported,287,
H2,spline_s1.5,0.8249884867932801,91.18568964053226,6.540140410430843e-22,0.08639419139877527,639.1662839371196,1.552315553425607,0.5021623520898596,adaptive/unreported,280,
H2,spline_s3.0,1.0290328786503464,141.86962272096142,5.192292443102579e-33,0.08639419139877527,985.9316376677393,2.005032918537637,0.6900956216919005,adaptive/unreported,274,
H2,spline_s4.0,1.032659190485527,142.87128163251543,3.135773297717206e-33,0.08639419139877527,982.8602323453947,1.9993162182742368,0.6890041745696194,adaptive/unreported,273,
H2,pois_poly2,1.6748573897049388,375.82579001032065,5.043539320612374e-84,0.08639419139877527,3646.7674382870946,3.58844082359358,,3.0,,True
