mass_low,mass_high,mass_center,count,background,residual,analysis_mask,background_fit_mask
1.065446856167314493e+01,1.077983775414105772e+01,1.071696983533279912e+01,4.100000000000000000e+01,3.577852274786303610e+01,8.729355648738754692e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.077983775414105772e+01,1.090668214307973649e+01,1.084307446891272875e+01,3.000000000000000000e+01,3.641173974841051120e+01,-1.062564179378575391e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.090668214307973649e+01,1.103501908685756661e+01,1.097066295276513692e+01,3.800000000000000000e+01,3.705879664950136032e+01,1.546100811005553799e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.103501908685756661e+01,1.116486614809569922e+01,1.109975274708612325e+01,4.200000000000000000e+01,3.771974411916680481e+01,6.969239086519093407e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.116486614809569922e+01,1.129624109607145144e+01,1.123036151752273781e+01,3.900000000000000000e+01,3.839462762671981721e+01,9.769838117747704775e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.129624109607145144e+01,1.142916190914999142e+01,1.136250713759047848e+01,4.300000000000000000e+01,3.908348715719040456e+01,6.264737842797688527e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.142916190914999142e+01,1.156364677724463697e+01,1.149620769111925256e+01,3.100000000000000000e+01,3.978635692923987222e+01,-1.392969971842177745e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.156364677724463697e+01,1.169971410430610881e+01,1.163148147472809946e+01,6.200000000000000000e+01,4.050326511650789030e+01,3.377749847484562196e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.169971410430610881e+01,1.183738251084106174e+01,1.176834700032904379e+01,4.900000000000000000e+01,4.123423357232243802e+01,1.209359333501580869e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.183738251084106174e+01,1.197667083646027031e+01,1.190682299766041652e+01,3.100000000000000000e+01,4.197927755767338454e+01,-1.694557398984574581e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.197667083646027031e+01,1.211759814245677269e+01,1.204692841684996374e+01,5.900000000000000000e+01,4.273840547232472886e+01,2.487447770277401826e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.211759814245677269e+01,1.226018371441437793e+01,1.218868243100813764e+01,4.700000000000000000e+01,4.351161858891032352e+01,5.288364048012290652e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.226018371441437793e+01,1.240444706484684723e+01,1.233210443885189278e+01,3.200000000000000000e+01,4.429891078982843311e+01,-1.847864522097600437e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.240444706484684723e+01,1.255040793586814196e+01,1.247721406735935368e+01,5.000000000000000000e+01,4.510026830671985465e+01,7.295964903003933077e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.255040793586814196e+01,1.269808630189408660e+01,1.262403117445572853e+01,5.100000000000000000e+01,4.591566946228430623e+01,7.503317370226291194e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.269808630189408660e+01,1.284750237237581594e+01,1.277257585173081367e+01,4.800000000000000000e+01,4.674508441415868276e+01,1.835466823803217351e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.284750237237581594e+01,1.299867659456540991e+01,1.292286842718848838e+01,7.000000000000000000e+01,4.758847490055146068e+01,3.248781607072679378e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.299867659456540991e+01,1.315162965631402159e+01,1.307492946802855194e+01,5.700000000000000000e+01,4.844579398729761266e+01,1.228999386896384882e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.315162965631402159e+01,1.330638248890299913e+01,1.322877978346129524e+01,6.400000000000000000e+01,4.931698581597034092e+01,2.090821492170824580e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.330638248890299913e+01,1.346295626990827010e+01,1.338444042755520869e+01,3.600000000000000000e+01,5.020198535266005280e+01,-2.004419476672391731e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.346295626990827010e+01,1.362137242609843568e+01,1.354193270211817079e+01,4.500000000000000000e+01,5.110071813700379550e+01,-8.534291223618636346e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.362137242609843568e+01,1.378165263636698867e+01,1.370127815961255813e+01,4.000000000000000000e+01,5.201310003102832979e+01,-1.665707433765946544e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.378165263636698867e+01,1.394381883469901418e+01,1.386249860610464957e+01,5.700000000000000000e+01,5.293903696734666653e+01,5.581372622482179136e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.394381883469901418e+01,1.410789321317280631e+01,1.402561610424873173e+01,5.500000000000000000e+01,5.387842469623241470e+01,1.527991693245869809e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.410789321317280631e+01,1.427389822499680960e+01,1.419065297630633538e+01,5.400000000000000000e+01,5.483114853108012454e+01,-1.122444742773548859e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.427389822499680960e+01,1.444185658758228286e+01,1.435763180720097942e+01,6.800000000000000000e+01,5.579708309175035197e+01,1.633645821053916203e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.444185658758228286e+01,1.461179128565212970e+01,1.452657544760886132e+01,4.600000000000000000e+01,5.677609204528932452e+01,-1.430139968503252534e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.461179128565212970e+01,1.478372557438630430e+01,1.469750701708593610e+01,5.800000000000000000e+01,5.776802784351097131e+01,3.052053127680987021e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.478372557438630430e+01,1.495768298260423101e+01,1.487044990723175708e+01,5.500000000000000000e+01,5.877273145693062162e+01,-4.921165330221586309e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.495768298260423101e+01,1.513368731598467143e+01,1.504542778489057930e+01,5.100000000000000000e+01,5.979003210454548878e+01,-1.136779067566804358e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.513368731598467143e+01,1.531176266032347399e+01,1.522246459539010033e+01,6.500000000000000000e+01,6.081974697896834670e+01,5.360190995874850595e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.531176266032347399e+01,1.549193338482966631e+01,1.540158456581833413e+01,5.800000000000000000e+01,6.186168096643868353e+01,-4.909819576023422560e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.549193338482966631e+01,1.567422414546031995e+01,1.558281220833903191e+01,6.400000000000000000e+01,6.291562636125667041e+01,1.367098129150317865e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.567422414546031995e+01,1.585865988829467099e+01,1.576617232354611176e+01,5.700000000000000000e+01,6.398136257421399620e+01,-8.727974146007230205e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.585865988829467099e+01,1.604526585294792440e+01,1.595169000385756775e+01,6.400000000000000000e+01,6.505865583463206292e+01,-1.312508885899547340e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.604526585294792440e+01,1.623406757602524664e+01,1.613939063694930809e+01,6.400000000000000000e+01,6.614725888565745038e+01,-2.640149274377909250e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.623406757602524664e+01,1.642509089461639249e+01,1.632929990922940533e+01,6.300000000000000000e+01,6.724691067251204402e+01,-5.178893230044773199e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.642509089461639249e+01,1.661836194983143855e+01,1.652144380935322232e+01,6.800000000000000000e+01,6.835733602345223403e+01,-4.321994754550894519e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.661836194983143855e+01,1.681390719037815984e+01,1.671584863177989178e+01,6.300000000000000000e+01,6.947824532325090274e+01,-7.772003174132882108e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.681390719037815984e+01,1.701175337618145633e+01,1.691254098037067166e+01,4.500000000000000000e+01,7.060933417908715626e+01,-3.047665011544502534e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.701175337618145633e+01,1.721192758204538720e+01,1.711154777202960631e+01,7.200000000000000000e+01,7.175028307880377554e+01,2.948058942259255272e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.721192758204538720e+01,1.741445720135831721e+01,1.731289624038705455e+01,8.600000000000000000e+01,7.290075704157588632e+01,1.534193640372933709e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.741445720135831721e+01,1.761936994984161231e+01,1.751661393952654322e+01,6.900000000000000000e+01,7.406040526112847999e+01,-5.880202149290923996e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.761936994984161231e+01,1.782669386934249900e+01,1.772272874775548956e+01,5.800000000000000000e+01,7.522886074173536031e+01,-1.986389076079619675e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.782669386934249900e+01,1.803645733167151377e+01,1.793126887142028636e+01,6.800000000000000000e+01,7.640573992734218223e+01,-9.616409657339184403e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.803645733167151377e+01,1.824868904248511470e+01,1.814226284876625428e+01,8.100000000000000000e+01,7.759064232426906926e+01,3.870507308823599724e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.824868904248511470e+01,1.846341804521400576e+01,1.835573955384306544e+01,6.300000000000000000e+01,7.878315011807052315e+01,-1.778185302418386682e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.846341804521400576e+01,1.868067372503765355e+01,1.857172820045607153e+01,7.600000000000000000e+01,7.998282778525820902e+01,-4.453414829631895389e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.868067372503765355e+01,1.890048581290557550e+01,1.879025834616416546e+01,6.700000000000000000e+01,8.118922170073268774e+01,-1.574741907969268384e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.890048581290557550e+01,1.912288438960597148e+01,1.901135989632464884e+01,6.600000000000000000e+01,8.240185974190752916e+01,-1.806860346912573911e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.912288438960597148e+01,1.934789988988219278e+01,1.923506310818572018e+01,7.500000000000000000e+01,8.362025089066762007e+01,-9.426797390802063026e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.934789988988219278e+01,1.957556310659768073e+01,1.946139859502710934e+01,7.800000000000000000e+01,8.484388483445493989e+01,-7.430061695537484301e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.957556310659768073e+01,1.980590519494989721e+01,1.969039733034944462e+01,7.200000000000000000e+01,8.607223156794155727e+01,-1.516810902607890421e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.980590519494989721e+01,2.003895767673385109e+01,1.992209065211289953e+01,6.500000000000000000e+01,8.730474099691983270e+01,-2.387142090667048411e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.003895767673385109e+01,2.027475244465573923e+01,2.015651026702570192e+01,7.900000000000000000e+01,8.854084254621264449e+01,-1.013946180313608281e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.027475244465573923e+01,2.051332176669747298e+01,2.039368825488315906e+01,7.100000000000000000e+01,8.977994477359084158e+01,-1.982004534926324224e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.051332176669747298e+01,2.075469829053241355e+01,2.063365707295769980e+01,7.600000000000000000e+01,9.102143499186583142e+01,-1.574488828777293348e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.075469829053241355e+01,2.099891504799315456e+01,2.087644956044056244e+01,9.900000000000000000e+01,9.226467890151646145e+01,7.011978369279370238e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.099891504799315456e+01,2.124600545959185283e+01,2.112209894293576440e+01,8.000000000000000000e+01,9.350902023640107075e+01,-1.397002228673048352e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.124600545959185283e+01,2.149600333909375038e+01,2.137063883700696820e+01,8.400000000000000000e+01,9.475378042529835909e+01,-1.104747154318900915e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.149600333909375038e+01,2.174894289814450588e+01,2.162210325477781936e+01,8.100000000000000000e+01,9.599825827221710028e+01,-1.530767211308042830e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.174894289814450588e+01,2.200485875095198907e+01,2.187652660858643472e+01,8.500000000000000000e+01,9.724172965861022533e+01,-1.241413451480336105e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.200485875095198907e+01,2.226378591902316018e+01,2.213394371569464525e+01,7.400000000000000000e+01,9.848344727082476879e+01,-2.467123814552156347e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.226378591902316018e+01,2.252575983595666642e+01,2.239438980305267179e+01,9.100000000000000000e+01,9.972264035631118873e+01,-8.734762119913970224e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.252575983595666642e+01,2.279081635229186986e+01,2.265790051211984490e+01,8.500000000000000000e+01,1.009585145123059391e+02,-1.588257763902794606e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.279081635229186986e+01,2.305899174041490340e+01,2.292451190374205439e+01,8.500000000000000000e+01,1.021902515108878475e+02,-1.700503369782883079e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.305899174041490340e+01,2.333032269952246196e+01,2.319426046308661427e+01,9.200000000000000000e+01,1.034170091644868990e+02,-1.122680974099942830e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.333032269952246196e+01,2.360484636064400732e+01,2.346718310463514356e+01,7.400000000000000000e+01,1.046379212360973270e+02,-2.995123562484485191e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.360484636064400732e+01,2.388260029172307952e+01,2.374331717723526225e+01,7.900000000000000000e+01,1.058520973986069720e+02,-2.609927719326597284e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.388260029172307952e+01,2.416362250275835777e+01,2.402270046921168145e+01,1.160000000000000000e+02,1.070586232478098054e+02,8.641588212584105921e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.416362250275835777e+01,2.444795145100527023e+01,2.430537121353744823e+01,1.270000000000000000e+02,1.082565603738019462e+02,1.801449862975355032e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.444795145100527023e+01,2.473562604623876027e+01,2.459136809306604121e+01,1.000000000000000000e+02,1.094449464955890647e+02,-9.028209854589761552e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.473562604623876027e+01,2.502668565607801909e+01,2.488073024582504900e+01,1.080000000000000000e+02,1.106227956638352907e+02,-2.493688153329639279e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.502668565607801909e+01,2.532117011137384210e+01,2.517349727037209206e+01,1.040000000000000000e+02,1.117890985367695578e+02,-7.366945736613629281e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.532117011137384210e+01,2.561911971165940471e+01,2.546970923121382313e+01,1.040000000000000000e+02,1.129428227343330491e+02,-8.414829162252071004e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.561911971165940471e+01,2.592057523066514335e+01,2.576940666428864191e+01,8.900000000000000000e+01,1.140829132756857973e+02,-2.348376225843938236e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.592057523066514335e+01,2.622557792189857295e+01,2.607263058251397325e+01,1.220000000000000000e+02,1.152082931052074457e+02,6.327571538753774538e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.622557792189857295e+01,2.653416952428971598e+01,2.637942248139876256e+01,1.040000000000000000e+02,1.163178637121083057e+02,-1.142121181584764722e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.653416952428971598e+01,2.684639226790298494e+01,2.668982434472206222e+01,1.210000000000000000e+02,1.174105058487191116e+02,3.312682171984834278e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.684639226790298494e+01,2.716228887971627870e+01,2.700387865027841272e+01,1.290000000000000000e+02,1.184850803524456069e+02,9.659933230050123942e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.716228887971627870e+01,2.748190258946807063e+01,2.732162837569083180e+01,1.260000000000000000e+02,1.195404290762519253e+02,5.908078618567567108e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.748190258946807063e+01,2.780527713557329506e+01,2.764311700429220764e+01,1.400000000000000000e+02,1.205753759323788756e+02,1.768981577695209140e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.780527713557329506e+01,2.813245677110885978e+01,2.796838853107588818e+01,1.290000000000000000e+02,1.215887280538015744e+02,6.721188749079414215e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.813245677110885978e+01,2.846348626986956987e+01,2.829748746871630161e+01,1.270000000000000000e+02,1.225792770776794924e+02,3.992866294525998505e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.846348626986956987e+01,2.879841093249532236e+01,2.863045885366042143e+01,1.270000000000000000e+02,1.235458005547681921e+02,3.107659415438283057e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.879841093249532236e+01,2.913727659267040693e+01,2.896734825229087917e+01,1.390000000000000000e+02,1.244870634884065623e+02,1.300748051881789547e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.913727659267040693e+01,2.948012962339572951e+01,2.930820176716165903e+01,1.190000000000000000e+02,1.254018200063118087e+02,-5.716780790334989870e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.948012962339572951e+01,2.982701694333486131e+01,2.965306604330709561e+01,1.560000000000000000e+02,1.262888151679595552e+02,2.643854353211277264e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.982701694333486131e+01,3.017798602323474455e+01,3.000198827462515538e+01,1.320000000000000000e+02,1.271467869098295296e+02,4.304043633375748690e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.017798602323474455e+01,3.053308489242196089e+01,3.035501621033581188e+01,1.320000000000000000e+02,1.279744681302393303e+02,3.558456020014149068e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.053308489242196089e+01,3.089236214537544356e+01,3.071219816151541693e+01,1.230000000000000000e+02,1.287705889148788287e+02,-5.085244001672379888e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.089236214537544356e+01,3.125586694837652502e+01,3.107358300770798465e+01,1.420000000000000000e+02,1.295338789034835258e+02,1.095316565547756582e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.125586694837652502e+01,3.162364904623717621e+01,3.143922020361420167e+01,1.630000000000000000e+02,1.302630697973662848e+02,2.868317998932810475e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.162364904623717621e+01,3.199575876910756023e+01,3.180915978585921522e+01,1.410000000000000000e+02,1.309568980067375890e+02,8.776142847515183698e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.199575876910756023e+01,3.237224703936355041e+01,3.218345237984005536e+01,1.520000000000000000e+02,1.316141074359156562e+02,1.776963510076326136e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.237224703936355041e+01,3.275316537857534627e+01,3.256214920665358648e+01,1.650000000000000000e+02,1.322334524036299399e+02,2.849443280260204769e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.275316537857534627e+01,3.313856591455807887e+01,3.294530209010596877e+01,1.520000000000000000e+02,1.328137006946884640e+02,1.664829551409455766e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.313856591455807887e+01,3.352850138850539707e+01,3.333296346380468833e+01,1.640000000000000000e+02,1.333536367382833134e+02,2.653850861234154035e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.352850138850539707e+01,3.392302516220698294e+01,3.372518637833393029e+01,1.480000000000000000e+02,1.338520649071854223e+02,1.222870648251507930e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.392302516220698294e+01,3.432219122535098421e+01,3.412202450851445690e+01,1.460000000000000000e+02,1.343078129309977555e+02,1.008893018343113512e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.432219122535098421e+01,3.472605420291237266e+01,3.452353216074887143e+01,1.310000000000000000e+02,1.347197354155399864e+02,-3.204766845549080756e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.472605420291237266e+01,3.513466936262827289e+01,3.492976428045334103e+01,1.390000000000000000e+02,1.350867174592939080e+02,3.366936152862567422e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.513466936262827289e+01,3.554809262256120661e+01,3.534077645957673752e+01,1.570000000000000000e+02,1.354076783566937365e+02,1.855571506255889735e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.554809262256120661e+01,3.596638055875135365e+01,3.575662494420827642e+01,1.500000000000000000e+02,1.356815753768690911e+02,1.229234664396513077e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.596638055875135365e+01,3.638959041295887431e+01,3.617736664227467713e+01,1.640000000000000000e+02,1.359074076052789053e+02,2.409740371478543253e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.638959041295887431e+01,3.681778010049729488e+01,3.660305913132786770e+01,1.370000000000000000e+02,1.360842198345056318e+02,7.850319802173300054e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.681778010049729488e+01,3.725100821815910024e+01,3.703376066642434949e+01,1.530000000000000000e+02,1.362111064893269372e+02,1.438519700830275916e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.725100821815910024e+01,3.768933405223456390e+01,3.746953018809728064e+01,1.360000000000000000e+02,1.362872155700467545e+02,-2.460256682406239057e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.768933405223456390e+01,3.813281758662494525e+01,3.791042733042233692e+01,1.230000000000000000e+02,1.363117525969883843e+02,-1.140167314197030990e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.813281758662494525e+01,3.858151951105116950e+01,3.835651242917850823e+01,1.480000000000000000e+02,1.362839845379979522e+02,1.003592772165810443e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.858151951105116950e+01,3.903550122935903488e+01,3.880784653010493201e+01,1.390000000000000000e+02,1.362032436998357241e+02,2.396408767510855298e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.903550122935903488e+01,3.949482486792223312e+01,3.926449139725482240e+01,1.210000000000000000e+02,1.360689315634232344e+02,-1.291822882800443217e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.949482486792223312e+01,3.995955328414419938e+01,3.972650952144778813e+01,1.580000000000000000e+02,1.358805225420958607e+02,1.897563242029361552e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.995955328414419938e+01,4.042975007505997098e+01,4.019396412882152703e+01,1.460000000000000000e+02,1.356375676412998246e+02,8.897576120263462895e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.042975007505997098e+01,4.090547958603934120e+01,4.066691918948419726e+01,1.150000000000000000e+02,1.353396979975680097e+02,-1.748364174093960388e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.090547958603934120e+01,4.138680691959233826e+01,4.114543942626857387e+01,1.450000000000000000e+02,1.349866282741390648e+02,8.618565051709985436e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.138680691959233826e+01,4.187379794427841517e+01,4.162959032358921974e+01,1.400000000000000000e+02,1.345781598902529197e+02,4.673684730688640876e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.187379794427841517e+01,4.236651930372032382e+01,4.211943813640390744e+01,1.480000000000000000e+02,1.341141840609803637e+02,1.199041040757470533e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.236651930372032382e+01,4.286503842572424361e+01,4.261504989928041454e+01,1.310000000000000000e+02,1.335946846244316646e+02,-2.244863758986523072e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.286503842572424361e+01,4.336942353150705287e+01,4.311649343557009217e+01,1.200000000000000000e+02,1.330197406333594472e+02,-1.128870916696085303e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.336942353150705287e+01,4.387974364503227065e+01,4.362383736668932244e+01,1.320000000000000000e+02,1.323895286885143889e+02,-3.385420585305502772e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.387974364503227065e+01,4.439606860245584841e+01,4.413715112151019326e+01,1.110000000000000000e+02,1.317043249916721663e+02,-1.804101874098456237e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.439606860245584841e+01,4.491846906168306219e+01,4.465650494586171249e+01,1.080000000000000000e+02,1.309645070969850451e+02,-2.006690163902868473e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.491846906168306219e+01,4.544701651203790504e+01,4.518196991214276181e+01,1.660000000000000000e+02,1.301705553402800604e+02,3.140390811753873468e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.544701651203790504e+01,4.598178328404622306e+01,4.571361792904820476e+01,1.160000000000000000e+02,1.293230539270808492e+02,-1.171563438145669878e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.598178328404622306e+01,4.652284255933401624e+01,4.625152175140942745e+01,1.170000000000000000e+02,1.284226916615185417e+02,-1.007969914646277276e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.652284255933401624e+01,4.707026838064214758e+01,4.679575499015068374e+01,1.190000000000000000e+02,1.274702622998764809e+02,-7.502265330638752117e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.707026838064214758e+01,4.762413566195893111e+01,4.734639212236258032e+01,1.420000000000000000e+02,1.264666645143153545e+02,1.381263990525719576e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.762413566195893111e+01,4.818452019877194914e+01,4.790350850149408046e+01,1.370000000000000000e+02,1.254129014543212577e+02,1.034674135450997623e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.818452019877194914e+01,4.875149867844051244e+01,4.846718036766447568e+01,1.150000000000000000e+02,1.243100798956063784e+02,-8.350264555764622676e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.875149867844051244e+01,4.932514869069009222e+01,4.903748485809666846e+01,1.090000000000000000e+02,1.231594089685661118e+02,-1.275884400768481308e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.932514869069009222e+01,4.990554873823037951e+01,4.961450001767320828e+01,1.010000000000000000e+02,1.219621984609383532e+02,-1.898122364490206548e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.990554873823037951e+01,5.049277824749812993e+01,5.019830480961659447e+01,8.300000000000000000e+01,1.207198566919955596e+02,-3.433054346023722836e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.049277824749812993e+01,5.108691757952654200e+01,5.078897912629518174e+01,1.000000000000000000e+02,1.194338879584307733e+02,-1.778262660858028088e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.108691757952654200e+01,5.168804804094249761e+01,5.138660380015630125e+01,1.000000000000000000e+02,1.181058895550305436e+02,-1.666034879390378753e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.168804804094249761e+01,5.229625189509306438e+01,5.199126061478794725e+01,8.000000000000000000e+01,1.167375483762488670e+02,-3.400203317618339938e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.229625189509306438e+01,5.291161237330322820e+01,5.260303231611072050e+01,1.060000000000000000e+02,1.153306371078859911e+02,-8.688382923853122941e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.291161237330322820e+01,5.353421368626581511e+01,5.322200262370142809e+01,8.500000000000000000e+01,1.138870100211856595e+02,-2.706858142952412560e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.353421368626581511e+01,5.416414103556552107e+01,5.384825624224988161e+01,1.090000000000000000e+02,1.124085983847954680e+02,-3.214963654444679131e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.416414103556552107e+01,5.480148062533860553e+01,5.448187887315057765e+01,9.200000000000000000e+01,1.108974055131252925e+02,-1.794491847558282727e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.480148062533860553e+01,5.544631967406969864e+01,5.512295722623071725e+01,8.800000000000000000e+01,1.093555014726801744e+02,-2.042158544358918082e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.544631967406969864e+01,5.609874642652747667e+01,5.577157903161625541e+01,8.300000000000000000e+01,1.077850174708950277e+02,-2.387316672918541993e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.609874642652747667e+01,5.675885016584073384e+01,5.642783305173756503e+01,1.020000000000000000e+02,1.061881399548237823e+02,-4.064275874469029382e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.675885016584073384e+01,5.742672122571659798e+01,5.709180909347639954e+01,9.900000000000000000e+01,1.045671044497158277e+02,-5.444171885845285885e-01,1.000000000000000000e+00,1.000000000000000000e+00
