frozen_delta_chi2
4.961727226598534046e-01
2.584515904834092215e+00
1.386292839480017247e-01
5.948324493278918101e-01
9.434021155126125491e-01
2.246174136636945318e-01
2.112152610114272910e-01
8.155268526382641880e-01
2.240396202697480521e-01
4.785748187220361771e+00
3.130943593179545958e-01
1.327236897947711602e+00
3.383097799236773895e+00
4.762406930226251167e-01
2.893070183679258722e+00
3.064209728259377652e+00
7.386898071783591035e+00
3.343374555295666184e-01
2.454941628514934582e+00
2.710137180008703517e+00
2.840502636667081582e+00
3.964534148689753956e-01
8.584453439908372729e-01
1.871060693870621794e+00
5.030781215222418501e-02
1.455438996204866942e-01
1.309686294290571817e+00
3.888820918060067022e+00
1.075665896342434591e+00
1.244177880854959950e+00
3.210886087409948186e-01
2.778253176210359943e+00
2.634744248860663163e+00
1.479462935405844171e+00
2.493561970753735979e-01
2.192740951273093875e-01
2.627644630530360237e-01
1.306700146626809333e+00
2.975277982610148531e+00
1.663843941006702076e+00
3.762328727306840648e+00
1.565601452558308626e+00
7.629905474071024818e-01
2.572791711413898175e-01
1.342565502960002544e+00
4.102103858321587415e-01
2.981809153748211649e+00
9.164883256601796813e-01
5.521986926440830556e-01
8.889098097958013367e-02
9.444844668673895161e-01
4.956649035226822764e-01
2.534035448860968653e+00
6.304003579766064291e-01
4.579509827566574098e-01
3.475499781672742206e+00
3.161771067399500978e+00
3.335188103257682446e+00
2.456014914362287804e+00
9.572411723990397192e-01
2.258938823096475979e+00
1.104407219625604508e+00
1.727167317103219357e+00
6.755382450189674204e-01
8.567919314642923057e-02
5.088537771209018956e+00
3.514031523096552284e-02
1.313467966713170121e+00
1.075148883653509913e+00
2.754302735594139406e+00
2.510122488351844705e+00
3.303644612060189889e+00
8.602564915217258967e-01
6.477461514379831975e-01
1.417531406351855372e+00
2.462826725799981187e+00
3.288459699245578349e-01
1.646086555756886227e+00
4.148110597747158845e-01
1.673530269170671714e+00
4.013851583435172898e+00
6.889364822221919482e-01
5.934905819409894701e-01
3.423061780884880445e+00
2.201213423412733128e-02
1.586060217786852133e-01
8.726399158205213613e-01
1.947422269023207253e+00
1.487259163493946268e+00
1.304812520828782185e+00
2.475579138975223248e-01
7.119714706416685468e-01
1.712734309920205700e+00
5.210825207392572045e-01
3.498398180083041709e+00
1.347827865229089372e+00
1.220065261035129661e-02
5.721215272487641945e-01
1.063211982807355405e+00
1.859750936032161128e+00
3.607637853615183188e-01
7.025422356787380807e-01
2.662678397345469072e+00
7.977582978067747632e-01
8.118763149435206383e-01
5.271284521419753455e-01
3.479878057120641799e+00
1.892774382696072122e+00
2.875354858895254329e-01
1.062556100078726917e+00
3.588086455469614577e-01
4.439855050323746610e-01
7.728441670000206765e-01
3.039452979829661006e-01
3.732860884290502002e-01
3.813205300431087297e-01
1.768274138070889678e-01
2.791820074869660884e-02
9.611435114337198993e-01
3.588983030395833218e+00
5.889288463687380570e+00
1.634951099652878215e-01
1.023586386973607709e+00
6.890248027995216074e-02
9.063656112472510962e-02
5.468123536167650567e-01
1.440944976978575154e+00
1.619509810781801118e+00
1.579448181778648486e-01
1.613050395700682760e+00
5.477769126019657597e-02
8.954362195381270206e-01
2.021432558333526419e+00
7.590596732536005753e-01
1.570679148212104526e+00
7.037274238476377841e-02
3.162511733832678473e+00
1.560442004774782898e+00
3.942571041761521400e+00
1.521061730366285891e+00
1.208572875745340003e+00
2.482821471483399378e+00
6.977510247273215338e-01
9.855599029055381877e-01
1.376103683860853799e+00
1.456487113608679607e-01
1.628805669645252419e+00
3.254955219879134831e-01
6.219586705531515491e+00
3.810021823529502694e+00
7.886979820940970276e-01
9.427191349536093723e-01
1.072439194996381406e+00
2.563465080950116937e-01
1.387939285197853589e+00
6.438648238731791151e-01
2.101686933737699547e+00
2.495306250444085105e-01
1.339340760352979443e-01
3.978279050605403877e-01
3.653438329726500733e+00
1.098684874413641266e-01
9.487233845511346964e-01
1.005265157238488971e+00
1.773343079030819780e+00
3.001222354915733082e+00
2.444969009292923712e+00
4.787378416657873670e-01
8.726135016168798941e-01
5.739381620558556385e+00
6.843362410102982185e-01
1.773086753915300573e+00
1.385777620971663460e+00
4.986085005559706684e-01
4.010709759558922727e+00
5.630846398619620413e-02
4.869729944454552206e-01
2.848340295179964676e-01
1.716655263630086026e+00
1.430518640983908796e+00
2.691868446138453996e-01
2.106021333023729181e+00
1.148521418194174831e-01
5.172656399197375521e+00
1.029378753174207128e+00
7.812919016053320176e-01
4.871861522358160723e-01
1.054902558548664437e+00
3.119523863613919534e+00
2.675537385551733482e+00
5.941282119336604994e-01
1.498383433051660718e-01
7.197745672837336794e-01
2.360866567397279958e+00
3.072178461000263816e+00
1.209468716124594417e-01
7.145323408708090240e-02
4.413546600438655321e-01
1.326604033409559680e-01
3.574299625763381338e-01
1.310193582142551716e-01
9.187078191774135094e-01
9.650040721845065672e-01
1.246767821948721044e+00
9.697899982566814403e-01
1.851588343738742815e+00
7.829306338696874201e-01
1.064106011131045193e+00
9.099568430764068405e-02
2.032023492017882016e-01
9.730297297680311208e-02
8.765673403204448100e-01
1.325136402362923516e+00
2.432709028791313788e+00
6.861244749544931354e-01
1.008681960704744585e+00
5.649962894556477266e-01
5.168049567000668754e-01
6.707286849162685805e-01
2.411648972675333624e+00
3.785959161529222516e+00
5.518233754730892393e-01
2.005503955314686504e+00
5.148328818507259819e-02
3.768539647758873734e+00
1.962863056127919670e+00
6.933888600928979074e-01
6.426391875430967904e-01
3.477723463600746467e-01
9.059409889960258200e-01
4.427319113917375093e-01
1.676624014472244406e+00
2.281991721982950860e+00
1.151211301733669590e+00
1.257678805499167218e+00
5.183652858148103171e+00
1.810345801406651800e+00
2.519624835873321075e-02
2.532341475033294653e+00
1.577060915887402492e+00
5.916861432803483645e+00
1.623757348092887409e-01
4.739276727738693240e-01
1.131370906247002761e+00
2.834062267019897274e-01
6.526908072925423632e-01
3.061748648589115440e-01
3.489939592240409727e+00
2.123443489067473045e-01
6.465472835679002550e+00
2.566432258643107200e+00
5.443943973988981666e-01
1.160663147569965581e+00
1.910731185437285040e+00
9.078957314339307638e-01
5.000793042098353958e+00
2.778485432647789466e+00
2.118808366971542401e-01
6.709710161864048672e-01
5.408580257997512852e+00
2.203920953980669672e+00
1.481541332365427177e+00
8.906309105266445592e-01
1.130633170161154943e+00
9.219521305433894809e-02
1.206861175462417668e+00
1.237379899875560740e+00
3.365486803479880162e+00
1.903886630573327965e+00
1.412710525206758994e-01
2.368804681813464263e+00
1.239998429151607101e-01
