omega,delta_chi2
4.790060060060061176e+01,5.703529773421315952e+00
4.797757757757758412e+01,7.058301513559598561e+00
4.805455455455456359e+01,8.722284200888076100e+00
4.813153153153153596e+01,1.064262622255087543e+01
4.820850850850851543e+01,1.274628710522118702e+01
4.828548548548549491e+01,1.494347115100509882e+01
4.836246246246246727e+01,1.713266844879568396e+01
4.843943943943944674e+01,1.920694593219232615e+01
4.851641641641642622e+01,2.106094581918596020e+01
4.859339339339339858e+01,2.259794881466914518e+01
4.867037037037037805e+01,2.373635582550962297e+01
4.874734734734735753e+01,2.441502410432657655e+01
4.882432432432432989e+01,2.459703917564095121e+01
4.890130130130130937e+01,2.427168615074374003e+01
4.897827827827828884e+01,2.345457625027509252e+01
4.905525525525526120e+01,2.218606005359949407e+01
4.913223223223224068e+01,2.052819397836193005e+01
4.920920920920922015e+01,1.856060373032622479e+01
4.928618618618619251e+01,1.637560413386265168e+01
4.936316316316317199e+01,1.407290125747783804e+01
4.944014014014015146e+01,1.175414550017532278e+01
4.951711711711712383e+01,9.517552611081240954e+00
4.959409409409410330e+01,7.452785396102398430e+00
4.967107107107107566e+01,5.636298216408300199e+00
4.974804804804805514e+01,4.127377577102611994e+00
4.982502502502503461e+01,2.965140625599495650e+00
4.990200200200200698e+01,2.166751687527868064e+00
4.997897897897898645e+01,1.727065111643417472e+00
5.005595595595596592e+01,1.619796006960967594e+00
5.013293293293293829e+01,1.800171945008809615e+00
5.020990990990991776e+01,2.208855671720828528e+00
5.028688688688689723e+01,2.776785062431503803e+00
5.036386386386386960e+01,3.430482305154681111e+00
5.044084084084084907e+01,4.097357816459603619e+00
5.051781781781782854e+01,4.710576785607470285e+00
5.059479479479480091e+01,5.213151911894981616e+00
5.067177177177178038e+01,5.561048108079764241e+00
5.074874874874875985e+01,5.725204504289986396e+00
5.082572572572573222e+01,5.692473141494119204e+00
5.090270270270271169e+01,5.465531683433471066e+00
5.097967967967969116e+01,5.061852387854566260e+00
5.105665665665666353e+01,4.511815278226714909e+00
5.113363363363364300e+01,3.856058576376961700e+00
5.121061061061061537e+01,3.142180600568177162e+00
5.128758758758759484e+01,2.420953157204276618e+00
5.136456456456457431e+01,1.742273960504874930e+00
5.144154154154154668e+01,1.151159570300941848e+00
5.151851851851852615e+01,6.841364127332263401e-01
5.159549549549550562e+01,3.663991238740951228e-01
5.167247247247247799e+01,2.100534987830933731e-01
5.174944944944945746e+01,2.136428383835888845e-01
5.182642642642643693e+01,3.629893910963620796e-01
5.190340340340340930e+01,6.332023485141320407e-01
5.198038038038038877e+01,9.915524692277710717e-01
5.205735735735736824e+01,1.400824882130129678e+00
5.213433433433434061e+01,1.822750410764538032e+00
5.221131131131132008e+01,2.221173225067104351e+00
5.228828828828829955e+01,2.564712482984363717e+00
5.236526526526527192e+01,2.828785014348519589e+00
5.244224224224225139e+01,2.996947040766700265e+00
5.251921921921923087e+01,3.061569905984169448e+00
5.259619619619620323e+01,3.023886875285140885e+00
5.267317317317318270e+01,2.893446276025859465e+00
5.275015015015016218e+01,2.686998206316175697e+00
5.282712712712713454e+01,2.426845742814315976e+00
5.290410410410411401e+01,2.138719766132734623e+00
5.298108108108108638e+01,1.849292301971299235e+00
5.305805805805806585e+01,1.583517812426542104e+00
5.313503503503504533e+01,1.362065106612115439e+00
5.321201201201201769e+01,1.199147944304011837e+00
5.328898898898899716e+01,1.101055664827910396e+00
5.336596596596597664e+01,1.065614434852424353e+00
5.344294294294294900e+01,1.082682888952593458e+00
5.351991991991992847e+01,1.135630539172855391e+00
5.359689689689690795e+01,1.203601451734333860e+00
5.367387387387388031e+01,1.264263818760684055e+00
5.375085085085085979e+01,1.296706555704040920e+00
5.382782782782783926e+01,1.284164336193265310e+00
5.390480480480481162e+01,1.216313295155055263e+00
5.398178178178179110e+01,1.090955207565472040e+00
5.405875875875877057e+01,9.149764257648483889e-01
5.413573573573574294e+01,7.045179650893995671e-01
5.421271271271272241e+01,4.843257651272389053e-01
5.428968968968970188e+01,2.862758329718834704e-01
5.436666666666667425e+01,1.471027918543590662e-01
5.444364364364365372e+01,1.054158160085865714e-01
5.452062062062062608e+01,1.981686060738865052e-01
5.459759759759760556e+01,4.568524960582505678e-01
5.467457457457458503e+01,9.037818278594897947e-01
5.475155155155155740e+01,1.548905625194663127e+00
5.482852852852853687e+01,2.387576570536527498e+00
5.490550550550551634e+01,3.399618849558295075e+00
5.498248248248248871e+01,4.549868091789956992e+00
5.505945945945946818e+01,5.790145004197144729e+00
5.513643643643644765e+01,7.062422374947656678e+00
5.521341341341342002e+01,8.302803725254097600e+00
5.529039039039039949e+01,9.445880412690179639e+00
5.536736736736737896e+01,1.042907094430290016e+01
5.544434434434435133e+01,1.119664309567498250e+01
5.552132132132133080e+01,1.170323423076775704e+01
5.559829829829831027e+01,1.191677869691833358e+01
5.567527527527528264e+01,1.182079847707394649e+01
5.575225225225226211e+01,1.141600884693192164e+01
5.582922922922924158e+01,1.072114721147537431e+01
5.590620620620621395e+01,9.772876732907882058e+00
5.598318318318319342e+01,8.624580145472958037e+00
5.606016016016016579e+01,7.343876057981098882e+00
5.613713713713714526e+01,6.008782886660759104e+00
5.621411411411412473e+01,4.702626983099003510e+00
5.629109109109109710e+01,3.508016333322077074e+00
5.636806806806807657e+01,2.500426617092108117e+00
5.644504504504505604e+01,1.742104465175181804e+00
5.652202202202202841e+01,1.277023728486688992e+00
5.659899899899900788e+01,1.127508723049503114e+00
5.667597597597598735e+01,1.292886754847754505e+00
5.675295295295295972e+01,1.750216893798909545e+00
5.682992992992993919e+01,2.456847259221588864e+00
5.690690690690691866e+01,3.354349421241669127e+00
5.698388388388389103e+01,4.373298981728988011e+00
5.706086086086087050e+01,5.438406333784432611e+00
5.713783783783784997e+01,6.473610311388560135e+00
5.721481481481482234e+01,7.406878018697731214e+00
5.729179179179180181e+01,8.174561675574073760e+00
5.736876876876878129e+01,8.725220896710805363e+00
5.744574574574575365e+01,9.022820602772103626e+00
5.752272272272273312e+01,9.049173821030866094e+00
5.759969969969970549e+01,8.805442041665834552e+00
5.767667667667668496e+01,8.312468065972515419e+00
5.775365365365366443e+01,7.609730918846785208e+00
5.783063063063063680e+01,6.752801508793345064e+00
5.790760760760761627e+01,5.809341651955402419e+00
5.798458458458459575e+01,4.853900567517026587e+00
5.806156156156156811e+01,3.961970914504763019e+00
5.813853853853854758e+01,3.203911333753559187e+00
5.821551551551552706e+01,2.639378765617046874e+00
5.829249249249249942e+01,2.312829439100160034e+00
5.836946946946947890e+01,2.250469525949550409e+00
5.844644644644645837e+01,2.458819777526037420e+00
5.852342342342343073e+01,2.924861995420072081e+00
5.860040040040041021e+01,3.617599028763186730e+00
5.867737737737738968e+01,4.490793358818597980e+00
5.875435435435436204e+01,5.486633554116801648e+00
5.883133133133134152e+01,6.540080517630493695e+00
5.890830830830832099e+01,7.583637457251223957e+00
5.898528528528529336e+01,8.552255875427686505e+00
5.906226226226227283e+01,9.388041692811430750e+00
5.913923923923924519e+01,1.004438378724189995e+01
5.921621621621622467e+01,1.048912067898844569e+01
5.929319319319320414e+01,1.070641353478769631e+01
5.937017017017017650e+01,1.069711417004010734e+01
5.944714714714715598e+01,1.047759452801843238e+01
5.952412412412413545e+01,1.007720900079391058e+01
5.960110110110110782e+01,9.534749795209783940e+00
5.967807807807808729e+01,8.894383864274686857e+00
5.975505505505506676e+01,8.201595551639560000e+00
5.983203203203203913e+01,7.499593307948485332e+00
5.990900900900901860e+01,6.826490564043221632e+00
5.998598598598599807e+01,6.213381839574443788e+00
6.006296296296297044e+01,5.683257420431137241e+00
6.013993993993994991e+01,5.250579619795488817e+00
6.021691691691692938e+01,4.921306961778811662e+00
6.029389389389390175e+01,4.693198295797790465e+00
6.037087087087088122e+01,4.556329315385932333e+00
6.044784784784786069e+01,4.493864850117221366e+00
6.052482482482483306e+01,4.483204862901510879e+00
6.060180180180181253e+01,4.497626134143899002e+00
6.067877877877878490e+01,4.508464854268000366e+00
6.075575575575576437e+01,4.487745989219517284e+00
6.083273273273274384e+01,4.411006307354965017e+00
6.090970970970971621e+01,4.259934829731157890e+00
6.098668668668669568e+01,4.024416563682104098e+00
6.106366366366367515e+01,3.703636724675868575e+00
6.114064064064064752e+01,3.306070206691609670e+00
6.121761761761762699e+01,2.848397415667512256e+00
6.129459459459460646e+01,2.353588459732665950e+00
6.137157157157157883e+01,1.848526572502713572e+00
6.144854854854855830e+01,1.361569706427042892e+00
6.152552552552553777e+01,9.203820502390789304e-01
6.160250250250251014e+01,5.502375921953864824e-01
6.167947947947948961e+01,2.728507265462174480e-01
6.175645645645646908e+01,1.056660938196908456e-01
6.183343343343344145e+01,6.146930838085851168e-02
6.191041041041042092e+01,1.481712332995968051e-01
6.198738738738740039e+01,3.686620206188943039e-01
6.206436436436437276e+01,7.207045651746123438e-01
6.214134134134135223e+01,1.196911391008589121e+00
6.221831831831833171e+01,1.784897498514374403e+00
6.229529529529530407e+01,2.467706817108286099e+00
6.237227227227228354e+01,3.224567773108268476e+00
6.244924924924925591e+01,4.031955131650646784e+00
6.252622622622623538e+01,4.864844665948955260e+00
6.260320320320321485e+01,5.697975712665818371e+00
6.268018018018018722e+01,6.506913824623601350e+00
6.275715715715716669e+01,7.268747985989265636e+00
6.283413413413414617e+01,7.962358710399752404e+00
6.291111111111111853e+01,8.568326106457927693e+00
6.298808808808809800e+01,9.068667510119555075e+00
6.306506506506507748e+01,9.446660555797718573e+00
6.314204204204204984e+01,9.686994292242689042e+00
6.321901901901902932e+01,9.776398446452599700e+00
6.329599599599600879e+01,9.704754742294461778e+00
6.337297297297298115e+01,9.466536852613581132e+00
6.344994994994996063e+01,9.062303762816336317e+00
6.352692692692694010e+01,8.499921553557509668e+00
6.360390390390391246e+01,7.795225335725140425e+00
6.368088088088089194e+01,6.971943415737995586e+00
6.375785785785787141e+01,6.060853903917437613e+00
6.383483483483484378e+01,5.098284508938328408e+00
6.391181181181182325e+01,4.124161126480101913e+00
6.398878878878879561e+01,3.179842026258018706e+00
6.406576576576577509e+01,2.305947265481024910e+00
6.414274274274275456e+01,1.540329799525852694e+00
6.421971971971971982e+01,9.162639829895308230e-01
6.429669669669669929e+01,4.608726617029068051e-01
6.437367367367367876e+01,1.937891616353519808e-01
6.445065065065065824e+01,1.260566608689414059e-01
6.452762762762763771e+01,2.592965630934142562e-01
6.460460460460461718e+01,5.852156566335069421e-01
6.468158158158158244e+01,1.085553304080964843e+00
6.475855855855856191e+01,1.732580627525564188e+00
6.483553553553554138e+01,2.490244229391831432e+00
6.491251251251252086e+01,3.315994916766948464e+00
6.498948948948950033e+01,4.163262834342459584e+00
6.506646646646647980e+01,4.984447787677959596e+00
6.514344344344344506e+01,5.734206001235309103e+00
6.522042042042042453e+01,6.372751394534275526e+00
6.529739739739740401e+01,6.868865197353466456e+00
6.537437437437438348e+01,7.202327793609860862e+00
6.545135135135136295e+01,7.365545973279518321e+00
6.552832832832832821e+01,7.364233708424791303e+00
6.560530530530530768e+01,7.217097847343104000e+00
6.568228228228228716e+01,6.954566121920827015e+00
6.575925925925926663e+01,6.616663705347122004e+00
6.583623623623624610e+01,6.250193536638137815e+00
6.591321321321322557e+01,5.905407991149566271e+00
6.599019019019019083e+01,5.632381382730397235e+00
6.606716716716717031e+01,5.477309742731871545e+00
6.614414414414414978e+01,5.478978329216150911e+00
6.622112112112112925e+01,5.665645595041329585e+00
6.629809809809810872e+01,6.052588062435354743e+00
6.637507507507508819e+01,6.640525374134854886e+00
6.645205205205205345e+01,7.415092372453641723e+00
6.652902902902903293e+01,8.347444340692423026e+00
6.660600600600601240e+01,9.395978636911371140e+00
6.668298298298299187e+01,1.050904387413250873e+01
6.675995995995997134e+01,1.162840406746096988e+01
6.683693693693695081e+01,1.269314789632498908e+01
6.691391391391391608e+01,1.364369677254902236e+01
6.699089089089089555e+01,1.442557655022184626e+01
6.706786786786787502e+01,1.499267338392206383e+01
6.714484484484485449e+01,1.530978146093326231e+01
6.722182182182181975e+01,1.535434890084590975e+01
6.729879879879879923e+01,1.511741578858057444e+01
6.737577577577577870e+01,1.460379730175875324e+01
6.745275275275275817e+01,1.383158765549243618e+01
6.752972972972973764e+01,1.283105252451298206e+01
6.760670670670671711e+01,1.164295528770397503e+01
6.768368368368368237e+01,1.031634745408287834e+01
6.776066066066066185e+01,8.905864077897337694e+00
6.783763763763764132e+01,7.468607950482023305e+00
6.791461461461462079e+01,6.060774536362105280e+00
6.799159159159160026e+01,4.734243526389307455e+00
6.806856856856856552e+01,3.533417994255608541e+00
6.814554554554554500e+01,2.492607755443730255e+00
6.822252252252252447e+01,1.634219622557027130e+00
6.829949949949950394e+01,9.679369731710728564e-01
6.837647647647648341e+01,4.909586737417044877e-01
6.845345345345346288e+01,1.892436519026433617e-01
6.853043043043042815e+01,3.959430407621238046e-02
6.860740740740740762e+01,1.232849801129999937e-02
6.868438438438438709e+01,7.424885948770766630e-02
6.876136136136136656e+01,1.916230542922832125e-01
6.883833833833834603e+01,3.329333581159891198e-01
6.891531531531532551e+01,4.712222366383488348e-01
6.899229229229229077e+01,5.859323180247777429e-01
6.906926926926927024e+01,6.641952188849393757e-01
6.914624624624624971e+01,7.015539008763802542e-01
6.922322322322322918e+01,7.021095535615995420e-01
6.930020020020020866e+01,6.780793837373578770e-01
6.937717717717717392e+01,6.487541426732730265e-01
6.945415415415415339e+01,6.388685524268169491e-01
6.953113113113113286e+01,6.764486965252690664e-01
6.960810810810811233e+01,7.902698926844378136e-01
6.968508508508509181e+01,1.007128589118762463e+00
6.976206206206207128e+01,1.349181237818606105e+00
6.983903903903903654e+01,1.831615154495121800e+00
6.991601601601601601e+01,2.460884257670825193e+00
6.999299299299299548e+01,3.233671138922636690e+00
7.006996996996997495e+01,4.136640916150001068e+00
7.014694694694695443e+01,5.146952435002471127e+00
7.022392392392393390e+01,6.233410122271126674e+00
7.030090090090089916e+01,7.358092128145837130e+00
7.037787787787787863e+01,8.478284852967352236e+00
7.045485485485485810e+01,9.548585594589440007e+00
7.053183183183183758e+01,1.052308695440959951e+01
7.060880880880881705e+01,1.135760484184639374e+01
7.068578578578579652e+01,1.201193382723246117e+01
7.076276276276276178e+01,1.245209696191682269e+01
7.083973973973974125e+01,1.265250587687362582e+01
7.091671671671672073e+01,1.259788070122475823e+01
7.099369369369370020e+01,1.228472688840950156e+01
7.107067067067067967e+01,1.172215428678502569e+01
7.114764764764764493e+01,1.093186697868325474e+01
7.122462462462462440e+01,9.947246106495660101e+00
7.130160160160160387e+01,8.811570297129943441e+00
7.137857857857858335e+01,7.575538056991613090e+00
7.145555555555556282e+01,6.294343615882715071e+00
7.153253253253254229e+01,5.024592778888993472e+00
7.160950950950950755e+01,3.821324470712288424e+00
7.168648648648648702e+01,2.735337949460030504e+00
7.176346346346346650e+01,1.810936996795856624e+00
7.184044044044044597e+01,1.084116993710959154e+00
7.191741741741742544e+01,5.811623111776583750e-01
7.199439439439440491e+01,3.176045776053827430e-01
7.207137137137137017e+01,2.975183545767439708e-01
7.214834834834834965e+01,5.131860600647217829e-01
7.222532532532532912e+01,9.452235152963034404e-01
7.230230230230230859e+01,1.563291975781428977e+00
7.237927927927928806e+01,2.327508528719881564e+00
7.245625625625626753e+01,3.190596164070008012e+00
7.253323323323323280e+01,4.100699741130579667e+00
7.261021021021021227e+01,5.004664491103524071e+00
7.268718718718719174e+01,5.851467968090659610e+00
7.276416416416417121e+01,6.595447601816144534e+00
7.284114114114115068e+01,7.198990122972212191e+00
7.291811811811811594e+01,7.634439535010359101e+00
7.299509509509509542e+01,7.885111200360691797e+00
7.307207207207207489e+01,7.945435776227321334e+00
7.314904904904905436e+01,7.820365223897920437e+00
7.322602602602603383e+01,7.524232461274863226e+00
7.330300300300301330e+01,7.079260875788053298e+00
7.337997997997997857e+01,6.513879748989600316e+00
7.345695695695695804e+01,5.860937799116094027e+00
7.353393393393393751e+01,5.155845452067474355e+00
7.361091091091091698e+01,4.434640511851516642e+00
7.368788788788789645e+01,3.731975784777228800e+00
7.376486486486487593e+01,3.079071287230663145e+00
7.384184184184184119e+01,2.501743560490180762e+00
7.391881881881882066e+01,2.018694716408980128e+00
7.399579579579580013e+01,1.640284965037442255e+00
7.407277277277277960e+01,1.368001760979099535e+00
7.414974974974975908e+01,1.194768951443058391e+00
7.422672672672672434e+01,1.106122511007732623e+00
7.430370370370370381e+01,1.082144053603884659e+00
7.438068068068068328e+01,1.099924404031002778e+00
7.445765765765766275e+01,1.136256489125607505e+00
7.453463463463464223e+01,1.170243790856049237e+00
7.461161161161162170e+01,1.185553319376787318e+00
7.468858858858858696e+01,1.172121623821677172e+00
7.476556556556556643e+01,1.127213294994478643e+00
7.484254254254254590e+01,1.055810356756674562e+00
7.491951951951952537e+01,9.703631387621198812e-01
7.499649649649650485e+01,8.899556367529589673e-01
7.507347347347348432e+01,8.389392250006565410e-01
7.515045045045044958e+01,8.450837811837251801e-01
7.522742742742742905e+01,9.373024368720836996e-01
7.530440440440440852e+01,1.143037722799882250e+00
7.538138138138138800e+01,1.485454270127878118e+00
7.545835835835836747e+01,1.980654379600837567e+00
7.553533533533534694e+01,2.635194614118674838e+00
7.561231231231231220e+01,3.444207637718811110e+00
7.568928928928929167e+01,4.390404340060650057e+00
7.576626626626627115e+01,5.444143387169863679e+00
7.584324324324325062e+01,6.564624499589112538e+00
7.592022022022023009e+01,7.702118243586300927e+00
7.599719719719719535e+01,8.801022701043173413e+00
7.607417417417417482e+01,9.803461132566299696e+00
7.615115115115115429e+01,1.065311316546464582e+01
7.622812812812813377e+01,1.129899646212557407e+01
7.630510510510511324e+01,1.169896624021074238e+01
7.638208208208209271e+01,1.182275370806440762e+01
7.645905905905905797e+01,1.165440377983476061e+01
7.653603603603603744e+01,1.119398944809808860e+01
7.661301301301301692e+01,1.045847820812102924e+01
7.668998998998999639e+01,9.481618148910484933e+00
7.676696696696697586e+01,8.312717356832072468e+00
7.684394394394395533e+01,7.014230479851449651e+00
7.692092092092092059e+01,5.658154397039334427e+00
7.699789789789790007e+01,4.321370471315026940e+00
7.707487487487487954e+01,3.080234566335453561e+00
7.715185185185185901e+01,2.004871504401226634e+00
7.722882882882883848e+01,1.153734068614393093e+00
7.730580580580580374e+01,5.690019724021198044e-01
7.738278278278278322e+01,2.733101018228648593e-01
7.745975975975976269e+01,2.681243069376010313e-01
7.753673673673674216e+01,5.338686578080382716e-01
7.761371371371372163e+01,1.031701996155784062e+00
7.769069069069070110e+01,1.706687129369709677e+00
7.776766766766766636e+01,2.492014687456456823e+00
7.784464464464464584e+01,3.313931511413805708e+00
7.792162162162162531e+01,4.097056624401418823e+00
7.799859859859860478e+01,4.769813811843049756e+00
7.807557557557558425e+01,5.269739151978321878e+00
7.815255255255256372e+01,5.548417230485391372e+00
7.822952952952952899e+01,5.575761194850455738e+00
7.830650650650650846e+01,5.343297148131536112e+00
7.838348348348348793e+01,4.866074726213550861e+00
7.846046046046046740e+01,4.182840807019691631e+00
7.853743743743744687e+01,3.354212883784792432e+00
7.861441441441442635e+01,2.458782184594344500e+00
7.869139139139139161e+01,1.587342135849181934e+00
7.876836836836837108e+01,8.357217695145764402e-01
7.884534534534535055e+01,2.969349270815418995e-01
7.892232232232233002e+01,5.346995086450870294e-02
7.899929929929930950e+01,1.705079204110485080e-01
7.907627627627627476e+01,6.906826608188594285e-01
7.915325325325325423e+01,1.630735628381243529e+00
7.923023023023023370e+01,2.980146183829026185e+00
7.930720720720721317e+01,4.701598918271352012e+00
7.938418418418419265e+01,6.733023714442183838e+00
7.946116116116117212e+01,8.990915469555311290e+00
7.953813813813813738e+01,1.137468352693179341e+01
7.961511511511511685e+01,1.377185344842767378e+01
7.969209209209209632e+01,1.606400068657197622e+01
7.976906906906907579e+01,1.813330131039068149e+01
7.984604604604605527e+01,1.986952154035650508e+01
7.992302302302303474e+01,2.117714071441498191e+01
8.000000000000000000e+01,2.198214061747886205e+01
